05D3cx     0.805     53451.1  0.559435     1.18537e-05  5.37689e-07    -0.147789       0.197301      -0.82557         0.228625    0.0087    9.80918e-08   1.1478e-07        0.0434488      1.3104     exp3
05D1az     0.842     53607.1  0.918311     8.68293e-06  6.75952e-07     0.162497       0.261032      -0.640917        0.375869    0.024     1.63197e-07   2.38497e-07       0.0950902      0.911107   exp3
17811.0    0.2       54355.9  2.98423e-05  0.000241451  1.09778e-05    -0.275915       0.21251       -1.6185          0.430507    0.0444    2.01083e-06   4.36831e-06       0.0841258      1.0299     exp3
17791.0    0.279     54366.5  6.50554e-05  7.55035e-05  8.02753e-06    -0.309156       0.549068      -0.846659        0.826289    0.0471    3.48816e-06   5.68114e-06       0.398883       0.832947   exp3
06D3cc     0.683     53763.9  5.23507      1.17699e-05  5.42847e-06     0.324843       1.30112        0.733319        2.12614     0.008     6.95552e-06   1.07635e-05       2.53738        0.150705   exp3
7143.0     0.304     53676.6  0.000104515  6.97756e-05  7.82181e-06    -0.714073       0.581947       1.45113         0.802044    0.0537    3.4957e-06    4.73831e-06       0.125098       1.12409    exp3
05D2cb     0.427     53419.9  5.98615e-05  2.61282e-05  5.83691e-07     1.4912         0.066911       1.26939         0.0893173   0.0197    3.29624e-08   4.71259e-08       0.00518069    17.6767     exp3
06D2ck     0.552     53796.7  3.89647e-05  7.97852e-06  4.44325e-06    -5.58023        5.42455       -9.84926         8.86398     0.019     2.40892e-05   3.93692e-05      48.0632         1.26158    exp3
1032.0     0.12976   53625.5  0.000847074  0.000322187  4.2875e-05      0.600292       0.680537       0.818669        1.30062     0.0739   -2.85314e-05  -5.46483e-05       0.879877       9.14098    exp3
15354.0    0.2221    54024.1  1.50959      0.000114024  9.85978e-06    -0.542668       0.472005       0.26882         0.609975    0.0202    3.97778e-06   3.50194e-06       0.128596       0.85777    exp3
sn2006on   0.0719    54064.2  0.343452     0.00210398   4.17648e-05     0.00380982     0.153931      -0.291963        0.280282    0.142     3.96221e-06   7.23353e-06      -0.00405594     0.84743    exp3
06D3do     0.726     53849.7  1.23053      1.30647e-05  1.00015e-06     0.266334       0.278566      -0.356933        0.352375    0.01      2.67554e-07   3.36178e-07       0.0953026      0.881435   exp3
05D3jb     0.745     53516.2  0.000176906  1.15011e-05  8.83861e-07    -0.0359555      0.306815      -0.839387        0.462828    0.009     2.59297e-07   4.00495e-07       0.134054       2.52771    exp3
13425.0    0.211     53980.8  1.51911      0.000162421  8.56457e-06     1.23798        0.284048       1.31725         0.44792     0.0599    5.21418e-07   7.90196e-07       0.110906       0.669575   exp3
16211.0    0.31094   54041.7  8.14375e-05  4.8573e-05   9.23892e-06    -1.84693        1.60917       -0.463939        1.72462     0.046     1.04213e-05   1.20119e-05       0.504724       0.617938   exp3
13511.0    0.23737   54003.5  1.09687      9.41829e-05  9.36305e-06    -0.306741       0.467622      -0.897432        0.755874    0.0339    4.1201e-06    6.69902e-06       0.328351       1.92491    exp3
05D4ff     0.402     53635.5  4.69394e-05  3.88228e-05  6.79317e-07     0.119791       0.0798742     -0.433419        0.114548    0.0286    4.77954e-08   7.12629e-08       0.0083949     11.202      exp3
05D1ck     0.617     53629.7  0.570929     8.67241e-06  8.04122e-07    -0.663936       0.492643      -2.00903         0.723814    0.0264    3.85312e-07   5.7105e-07        0.349805       2.11194    exp3
03D4cz     0.695     52893.9  0.000149654  8.47725e-06  1.42403e-06    -0.482278       0.773037      -0.960022        1.0817      0.0288    1.06601e-06   1.51291e-06       0.806481       3.10757    exp3
14979.0    0.1771    54024.4  0.641036     0.00034671   1.0531e-05      0.0410928      0.139065      -0.602067        0.197434    0.0897    1.09652e-06   1.4181e-06        0.0171789      0.95785    exp3
05D1er     0.86      53666.3  0.000160017  7.16402e-06  5.94554e-07     0.717469       0.272563       0.14446         0.367926    0.0296    1.47815e-07   2.06149e-07       0.0953934      1.17016    exp3
05D3jr     0.37      53491.8  0.249599     4.24372e-05  5.86497e-07     0.041771       0.0489461     -0.618736        0.0645594   0.0078    2.39711e-08   2.92009e-08       0.00290568     8.11536    exp3
sn1992bo   0.018509  48986    0.100823     0.0152181    0.000162625    -0.296017       0.0426879     -1.01709         0.0628864   0.027     5.55341e-06   8.60824e-06       0.00260817    32.9634     exp3
sn2006n    0.014277  53760.6  0.0990135    0.0361429    0.000174627    -0.052859       0.019989      -0.522794        0.0301805   0.096     2.59625e-06   3.4903e-06        0.000545235  131.609      exp3
14816.0    0.10722   54019.1  2.45773e-05  0.00083415   7.82675e-06     0.572044       0.0467382      0.561272        0.0692847   0.056     8.34561e-08   2.01884e-07       0.00185503    22.0515     exp3
16032.0    0.204     54047    2.81971e-05  0.000171643  8.60509e-06    -2.06994        0.665355       0.765224        0.539459    0.0655    4.56036e-06  -1.4799e-07       -0.195652       1.36309    exp3
04D4ic     0.687     53255.6  2.02307      8.29175e-06  2.1165e-06     -1.05182        1.25965       -1.65267         1.59509     0.028     2.62611e-06   3.31785e-06       1.9788         1.75236    exp3
sn2001en   0.015871  52189    1.63574      0.0504135    0.00449675      0.140795       0.161779      -0.0629169       0.165217    0.054     0.000685998   0.000606524       0.0253963      2.44815    exp3
sn2003w    0.020071  52679.5  1.78801e-05  0.0263098    0.000336833     0.79588        0.0445243      0.900522        0.0810483   0.048     1.31638e-05   2.54962e-05       0.00314938    35.0738     exp3
11300.0    0.1468    53699.7  0.595692     0.000413951  3.51978e-05    -1.02941        0.847745       3.26113         1.00609     0.0199    2.78007e-05  -2.10236e-05      -0.703227       1.29807    exp3
04D4bq     0.55      53192.9  5.42575e-05  2.67797e-05  2.36124e-06     0.932715       0.317665       0.621971        0.54398     0.026     7.22948e-07   1.25292e-06       0.168317       2.4324     exp3
05D3cf     0.419     53420.2  0.322898     2.85652e-05  5.92602e-07    -0.171092       0.110484      -0.769321        0.142465    0.0122    5.73312e-08   7.81272e-08       0.0145517      3.67146    exp3
13727.0    0.221     54006    2.58486e-05  0.000195688  9.7442e-06     -0.0333         0.227343      -0.954989        0.420141    0.1       1.86112e-06   3.67608e-06       0.0800669      1.00838    exp3
5549.0     0.121     53665.5  0.312428     0.000653203  9.99714e-06     0.119913       0.072604      -0.419741        0.0969553   0.0336    5.30831e-07   5.5888e-07        0.00325083     1.50751    exp3
16350.0    0.2361    54052.2  1.38168      0.000159362  6.15294e-05    -0.929153       2.63664        2.68134         1.56093     0.0474    0.00015555    2.63309e-05       0.00304928     0.438235   exp3
6558.0     0.05742   53672.8  1.50612e-05  0.00378465   1.13014e-05     0.210792       0.0233889     -0.292578        0.0323958   0.0387    7.39414e-08   9.24329e-08      -6.35457e-05   83.9389     exp3
05D2ab     0.323     53381.6  0.132551     6.83362e-05  5.7839e-07      0.0546239      0.0383561     -0.567973        0.0622      0.0178    1.94097e-08   3.26309e-08       0.00201535    10.575      exp3
15440.0    0.253     54030.4  8.15715e-05  0.000108293  8.61751e-06    -0.442784       0.405929       0.161599        0.705983    0.0285    2.59739e-06   4.95374e-06       0.117905       1.57803    exp3
05D3cq     0.89      53451.1  2.16206      7.05754e-06  2.16757e-06    -0.800558       1.58773       -2.03283         2.25402     0.0097    3.3759e-06    4.81619e-06       3.53183        0.93735    exp3
Vilas      0.935     52723.6  0.689651     7.96127e-06  3.43796e-07     0.311396       0.130622      -0.287565        0.177301    0.01176   4.1279e-08    5.49043e-08       0.022634       2.75949    exp3
17435.0    0.218     54358.1  3.35885e-05  0.000232958  9.23952e-06     0.57952        0.164285      -0.0236982       0.31569     0.0314    1.17011e-06   2.51336e-06       0.0463231      1.73487    exp3
19101.0    0.187     54394.8  2.00886e-05  0.000225471  5.20903e-06    -0.497223       0.318597       0.686654        0.331678    0.0225    7.711e-07     1.16116e-07      -0.0675573      2.06557    exp3
04D3nh     0.34      53175.6  0.100213     6.25906e-05  4.69994e-07    -0.000897806    0.0377105     -0.57834         0.0542751   0.0105    1.50035e-08   2.28124e-08       0.00155867     7.65827    exp3
5957.0     0.2796    53665.6  6.17331e-05  0.000101047  1.19611e-05    -0.473373       0.573196      -0.706908        0.980973    0.0361    6.21374e-06   1.092e-05         0.443273       1.99609    exp3
5751.0     0.1308    53664.6  0.39132      0.000528756  8.77497e-06     0.368647       0.0664769     -0.318662        0.0944061   0.0217    3.98047e-07   4.39675e-07       0.00274981     1.83476    exp3
03D1au     0.5043    52910.6  0.24753      2.95427e-05  6.13811e-07     0.254623       0.0877774     -0.49642         0.116401    0.0296    5.05071e-08   6.844e-08         0.00943786     1.45541    exp3
6137.0     0.3001    53672.2  2.35598      9.51699e-05  1.43819e-05    -0.199853       0.670036      -0.400854        1.18153     0.1122    8.06926e-06   1.37876e-05       0.375436       0.548269   exp3
16259.0    0.11908   54051.9  0.37058      0.000462936  3.79354e-05    -1.99436        0.92822        4.00641         0.942562    0.0363    3.36694e-05  -2.5329e-05       -0.760448       1.45893    exp3
22075.0    0.12996   54425.4  1.69758e-05  0.000497098  3.16316e-05    -1.51455        0.449753       3.93737         0.303072    0.0269    1.22073e-05   1.79734e-06      -0.0358854      3.31779    exp3
04D1hy     0.85      53265.2  0.669967     9.03158e-06  5.11151e-07     0.271384       0.220206      -0.58572         0.274597    0.027     1.06852e-07   1.35251e-07       0.0580748      1.26352    exp3
04D4fx     0.629     53240.5  5.60752e-05  1.89018e-05  9.6106e-07      0.719224       0.191483      -0.108497        0.30492     0.028     1.74517e-07   2.85299e-07       0.0551096      6.45592    exp3
2165.0     0.288     53635.7  1.17881      8.52294e-05  1.00977e-05    -0.256899       0.525773      -1.3104          0.929932    0.0358    4.93267e-06   8.95924e-06       0.445975       0.584073   exp3
7847.0     0.2124    53682    0.851585     0.000179419  1.05821e-05    -0.103081       0.506111       1.01623         0.689107    0.0265    3.57335e-06   2.62773e-06      -0.120715       1.02012    exp3
6304.0     0.1908    53672.9  4.50877e-05  0.000214102  8.91163e-06    -0.176007       0.270055       1.08317         0.413314    0.0219    1.66257e-06   1.86038e-06      -0.0170051      1.3622     exp3
04D3fk     0.3578    53127.4  2.6033e-05   4.3744e-05   5.18786e-07     0.0460121      0.0522986     -0.467472        0.0755705   0.0079    2.45742e-08   3.67923e-08       0.00366944    14.0606     exp3
05D3jh     0.718     53491.9  1.07244      1.1237e-05   1.11002e-06    -0.977317       0.429329      -1.89547         0.567886    0.009     4.51375e-07   5.92584e-07       0.237231       0.733974   exp3
18463.0    0.268     54376.2  2.44173      0.000132769  2.16325e-05     0.298364       0.517941      -0.673073        0.917104    0.0265    1.03693e-05   1.85409e-05       0.449425       0.58668    exp3
06D2ga     0.84      53863    0.000105074  2.98981e-05  3.40625e-06     2.61743        0.156319       3.41487         0.160948    0.0198    3.27281e-07   4.88657e-07       0.00666149    19.2248     exp3
sn2006et   0.022172  53993.9  0.231423     0.0224967    0.00021934      0.350685       0.0441201     -0.345094        0.056896    0.019     3.51162e-06   4.58799e-06       0.00179362     1.22703    exp3
15425.0    0.15989   54039.4  0.372246     0.000485928  8.78039e-06    -0.219047       0.179704      -0.0626996       0.221879    0.0987    1.01759e-06   1.92505e-07      -0.0197988      1.75971    exp3
13025.0    0.225     53991.2  1.15724      0.00014837   7.89816e-06     0.117106       0.213016      -0.723895        0.32689     0.0783    1.33356e-06   1.88441e-06       0.0526785      1.02611    exp3
05D4cn     0.763     53583.6  0.00411972   1.09614e-05  6.1786e-07      0.516555       0.206146      -0.604684        0.292741    0.0259    1.18878e-07   1.73465e-07       0.0576035      1.45986    exp3
05D4dt     0.407     53607.2  0.29509      3.10731e-05  6.18298e-07    -0.376545       0.0846001     -1.29516         0.115745    0.0259    4.54875e-08   5.96461e-08       0.00915081     3.09155    exp3
sn1995ak   0.022719  50024.5  0.173602     0.0127187    0.000175867     0.224622       0.0281687     -0.550692        0.0307187   0.043    -1.27862e-07  -1.40821e-07       0.00080477    39.9714     exp3
12972.0    0.258     53981.9  0.985889     0.000118504  8.01321e-06     0.234491       0.302958      -0.915469        0.509131    0.0204    1.82433e-06   3.31622e-06       0.134194       0.400207   exp3
17220.0    0.172     54357    0.769997     0.000375651  1.40069e-05     1.11355        0.135724       0.501987        0.261754    0.0177    1.54754e-06   3.25263e-06       0.031143       1.84075    exp3
sn2006mp   0.023016  54056.4  2.5401e-05   0.0132197    0.000380886    -1.37007        0.15472       -4.25006         0.34108     0.035     5.80746e-05   0.000128575       0.0526186     25.7428     exp3
sn1992bp   0.0793    48979.6  0.645624     0.00198453   0.000111516    -0.0593342      0.229429      -0.367691        0.309179    0.069     2.4784e-05    3.30189e-05       0.0698106      1.34905    exp3
14261.0    0.281     54019.4  3.53853e-05  0.00011054   1.11617e-05    -0.336387       0.488742      -1.79085         0.889456    0.0936    4.75421e-06   9.36447e-06       0.362855       0.786944   exp3
05D1kl     0.56      53742.8  0.000127729  1.41389e-05  2.10827e-06     0.440315       0.345967       2.04188         1.07481     0.0251    3.56335e-07   2.13986e-06       0.0773251      4.03857    exp3
10028.0    0.06533   53694.4  0.224991     0.00177062   0.000211654    -3.13596        1.7507         4.23816         1.8675      0.0252    0.000369008  -0.00038798       -3.2451         2.3382     exp3
6933.0     0.213     53680    2.99479e-05  0.000199529  7.78464e-06    -0.633221       0.409948       0.485396        0.45544     0.0236    2.02479e-06   6.97152e-07      -0.0987236      2.40163    exp3
17274.0    0.178     54354.7  7.06229e-05  0.000273554  1.08999e-05     0.19194        0.19015       -1.32842         0.408638    0.0367    1.37272e-06   3.53811e-06       0.0706509      1.48594    exp3
19818.0    0.293     54400.8  5.09765e-05  0.000118005  8.09924e-06    -0.131522       0.570675      -0.239536        0.688474    0.0349    2.39904e-06   3.68163e-06      -0.0599421      1.13755    exp3
14421.0    0.1749    54009.8  6.23453e-05  0.000266465  7.80668e-06    -0.0738849      0.13968       -0.202212        0.25016     0.0283    7.28525e-07   1.34235e-06       0.0252634      3.62133    exp3
05D2dw     0.417     53455    0.149219     4.50003e-05  8.79522e-07     0.0389208      0.0834519     -0.876892        0.122518    0.0194    6.74278e-08   1.01671e-07       0.00936918     3.78463    exp3
14298.0    0.262     54014.1  0.902868     0.000134915  1.19175e-05    -0.148143       0.441993      -0.459202        0.643012    0.075     4.70382e-06   7.10647e-06       0.243789       0.85472    exp3
15234.0    0.1363    54030.5  2.63394e-05  0.00035716   6.38832e-06     0.276573       0.122037      -0.0177578       0.182625    0.0277    3.54321e-07   4.99913e-07      -0.0037938      6.02277    exp3
sn2008bf   0.021275  54555.5  0.110178     0.0219526    0.000147259    -0.143379       0.0358326     -0.928743        0.0551868   0.035     3.90293e-06   6.522e-06         0.001698       5.29394    exp3
19023.0    0.243     54389.1  4.40105e-05  0.000191661  7.26529e-06     0.592428       0.2113        -1.17615         0.405357    0.1454    6.8368e-07    2.32842e-06       0.00803896     1.24931    exp3
21033.0    0.229     54421.5  1.67499      4.75984e-05  6.00688e-05   -16.6467        25.9245        -5.43473        18.2038      0.0343    0.00154762    0.0010241       421.821          2.55473    exp3
15461.0    0.18      54037.8  0.388411     0.000274227  6.97813e-06    -0.674246       0.347205      -0.065668        0.361237    0.0697    1.45632e-06   9.16911e-08      -0.0760072      1.92244    exp3
20088.0    0.2449    54408    1.30134      0.000147911  2.02999e-05     0.476429       0.650853      -3.84043         1.4515      0.0246    1.00929e-05   2.51651e-05       0.325893       1.91001    exp3
12781.0    0.08431   53977.2  4.83334e-05  0.000792461  7.90547e-06     0.624632       0.0413249      0.642467        0.0700385   0.0286   -1.23262e-09   1.37522e-07       0.00195528    11.5691     exp3
sn2006bh   0.0109    53832.5  0.0173673    0.0673704    7.76255e-05    -0.39121        0.00598086    -0.897228        0.00767735  0.026     3.85967e-07   5.02962e-07       4.36978e-05  737.117      exp3
13934.0    0.33      54010.4  1.78001      4.67438e-05  1.2207e-05     -1.42777        1.5403        -0.890074        1.81218     0.1002    1.79784e-05   2.09995e-05       2.63017        0.614784   exp3
15287.0    0.274     54030.4  3.57918e-05  0.000145191  7.0951e-06      0.17373        0.212038      -1.07353         0.482066    0.0461    9.71814e-07   2.97062e-06       0.0380136      1.27457    exp3
sn2004s    0.00937   53044    9.08055e-05  0.0788147    0.000454014     0.388806       0.0191014     -0.423266        0.023472    0.101     5.61188e-07   2.48531e-06       0.000423758   73.9629     exp3
19207.0    0.2587    54382.2  1.58722      0.000125985  1.14709e-05     0.316752       0.376446       0.0631764       0.62503     0.0979    3.61817e-06   5.72586e-06       0.177252       1.00578    exp3
04D2gb     0.45      53106    0.000178243  2.88166e-05  1.14529e-06    -0.354384       0.163461      -0.75022         0.266568    0.0201    1.74374e-07   2.94818e-07       0.0396506      9.82342    exp3
17552.0    0.25      54356.2  4.76333e-05  0.000144962  9.46239e-06     0.501283       0.267234      -0.265527        0.489491    0.053     2.14414e-06   4.15484e-06       0.119956       1.25706    exp3
04D4hf     0.936     53242.3  3.25906      5.84582e-08  1.31414e-07  -385.106        875.834       -552.839        1252.49        0.027     0.000114827   0.000164337       1.09533e+06    0.369839   exp3
04D1de     0.768     53245.7  9.74644e-05  1.02063e-05  4.31759e-07     0.317755       0.170855      -0.509737        0.220641    0.0286    6.82677e-08   9.0829e-08        0.0358359      2.92405    exp3
05D2ck     0.698     53417    1.08324      2.80073e-06  9.07458e-07    -6.18101        3.32976       -9.03315         4.669       0.0176    3.0058e-06    4.22097e-06      15.467          1.32983    exp3
05D3mh     0.67      53552.1  2.04759      2.39484e-05  4.45206e-06     1.96635        0.266716       3.26934         0.881594    0.0092    8.80178e-07   3.63783e-06       0.113919       2.14954    exp3
04D1rh     0.436     53350.9  0.466545     4.01525e-05  1.24242e-06     0.0605695      0.129576      -1.15215         0.215857    0.0254    1.44392e-07   2.3818e-07        0.0183803      1.48007    exp3
17208.0    0.14      54341.6  1.12695      0.00044756   1.69089e-05     0.189132       0.0907008     -0.707477        0.134718    0.0313    9.26858e-07   5.59075e-07       0.00785482     0.864194   exp3
13099.0    0.26603   53994.3  1.70798      0.000107437  1.37558e-05     0.20133        0.497406      -0.894426        0.836917    0.0442    6.31653e-06   1.05726e-05       0.382011       1.17454    exp3
2689.0     0.16149   53638.7  0.895025     0.000434794  1.11095e-05     0.653239       0.105916       0.311858        0.160047    0.0333    6.71016e-07   8.47036e-07       0.0107986      1.17711    exp3
21042.0    0.312     54425.6  3.72812e-05  0.000156344  8.244e-05       0.817596       1.75144        1.14361         2.5263      0.0774    0.000136814   0.000203723       3.87029        0.991316   exp3
05D1eo     0.737     53668.8  0.873693     6.18959e-06  6.39534e-07    -1.36602        0.570536      -2.08612         0.721202    0.0256    3.52652e-07   4.48593e-07       0.403526       1.42831    exp3
18749.0    0.188     54384.1  1.01502      0.000176158  8.8733e-06     -0.358011       0.276196       0.0641703       0.330371    0.0194    2.09848e-06   1.91817e-06       0.0442771      1.59882    exp3
7147.0     0.1106    53679.1  1.62471e-05  0.000593757  1.07078e-05    -2.0858         0.18944        2.62059         0.194929    0.0432    1.49231e-06  -1.29527e-07      -0.0209948      6.50916    exp3
sn2006qo   0.029704  54081.7  0.211669     0.0108491    9.98573e-05     0.476171       0.0323904     -0.126657        0.0502414   0.039     2.243e-06     3.02265e-06       0.00142896     5.78195    exp3
12927.0    0.175     53988.9  1.0489       0.00033541   1.14941e-05     0.225412       0.095023      -0.453511        0.161449    0.0369    3.22716e-07  -7.20876e-08       0.00934876     1.07163    exp3
16352.0    0.248     54058.2  2.99433e-05  0.000132644  8.67688e-05    -3.47204        5.36864        0.750933        3.02409     0.0502    0.000464009   0.000253538      15.2995         2.90017    exp3
13305.0    0.201     54004.8  1.95574e-05  0.000208602  7.20948e-06     0.180247       0.15535       -0.868621        0.300194    0.0526    8.56094e-07   1.85182e-06       0.03656        0.804031   exp3
04D1ff     0.86      53249.5  5.18423e-05  9.93766e-06  4.87123e-07     0.616427       0.172021      -0.00952807      0.218552    0.0273    7.67189e-08   1.01292e-07       0.0355923      3.01227    exp3
15259.0    0.212     54025.6  0.843684     0.000218113  1.34699e-05     0.179902       0.273048      -0.636282        0.526446    0.0672    3.13816e-06   6.35358e-06       0.0983236      1.21425    exp3
05D4af     0.499     53536.5  0.304305     2.54566e-05  5.90776e-07     0.136813       0.103864      -0.458493        0.127817    0.029     5.52897e-08   6.93482e-08       0.0124786      1.64805    exp3
sn2006bq   0.021905  53845.5  0.130286     0.0167132    0.000108556    -0.00860354     0.0187327     -0.515192        0.0313801   0.059     6.85808e-07   3.19534e-07       0.000476917   26.453      exp3
15508.0    0.135     54040.4  1.01933e-05  0.000600964  7.27357e-06    -0.55608        0.158043       0.861404        0.151941    0.0293    8.14227e-07  -4.38104e-07      -0.0183086      8.43232    exp3
04D3co     0.62      53102.2  0.678656     1.02914e-05  1.12755e-06    -0.835847       0.576415      -1.97966         0.824554    0.0098    6.3264e-07    9.09057e-07       0.465467       0.824811   exp3
sn2002he   0.024564  52587.6  9.58239e-06  0.0104507    0.000160814    -1.5473         0.107556      -0.741968        0.140926    0.04      1.06869e-05   1.94986e-05       0.00738105    15.4167     exp3
18612.0    0.11493   54383.7  0.369749     0.000696319  1.00237e-05     0.101588       0.0794129      0.587072        0.0947559   0.0262    5.70947e-07   4.93136e-07       0.00280903     1.93727    exp3
18091.0    0.3715    54373.2  1.70013      6.83927e-05  1.20121e-05     0.328693       0.684668      -0.193075        1.02667     0.0251    7.50152e-06   1.15642e-05       0.662601       0.780299   exp3
12971.0    0.23524   53977.4  0.788032     0.000200782  8.02688e-06     0.063635       0.182104      -1.18843         0.294813    0.0214    9.58999e-07   1.653e-06         0.0431921      0.708396   exp3
13354.0    0.15763   54007.7  5.87796e-05  0.000387683  5.8028e-06      0.291761       0.0675372     -0.678761        0.131902    0.0349    2.2496e-07    5.19686e-07       0.00653086     2.15138    exp3
sn1996c    0.02959   50134.7  0.0780794    0.0068318    5.4923e-05     -0.244445       0.0278915     -1.19162         0.0308005   0.014     4.76806e-07   6.48591e-07       0.000837568   52.1245     exp3
17389.0    0.172     54353    0.983959     0.000254429  1.06894e-05     0.540507       0.168344      -0.0773532       0.297646    0.0463    1.41593e-06   2.5872e-06        0.0402848      1.21491    exp3
05D3km     0.96      53521    0.000399119  2.55053e-06  6.24853e-06    -3.55347       16.4906        -5.83821        28.8222      0.0097    0.000102811   0.000179955     473.717          1.28967    exp3
05D3ci     0.515     53431.7  3.70778e-05  1.96906e-05  5.1708e-07      0.609794       0.114846      -0.127297        0.133302    0.0105    4.29202e-08   5.43605e-08       0.014427       2.23463    exp3
19794.0    0.29698   54396.7  0.000832541  4.74968e-05  8.92148e-06    -2.088          1.30838        0.92464         1.45676     0.0352    9.07151e-06   9.86974e-06       0.590469       1.25377    exp3
sn2007cq   0.025918  54282    0.0944134    0.0181836    0.000194859    -1.01433        0.0799039     -0.498063        0.0993407   0.109     1.31554e-05   1.4059e-05        0.0028677      8.27014    exp3
04D1jd     0.778     53257.1  0.00208314   9.48346e-06  6.27971e-07     0.841032       0.208584       0.275888        0.288324    0.031     1.21512e-07   1.72559e-07       0.0563624      1.98178    exp3
sn1997e    0.013539  50466    0.0716422    0.0387171    0.000173681     0.017128       0.0179733     -0.788778        0.0188215   0.124     2.28416e-06   2.16872e-06       0.000317435   79.7299     exp3
16618.0    0.1932    54065.9  3.69307e-05  0.000220735  3.92026e-05    -3.68742        1.58562        4.79242         0.632809    0.0417    5.97363e-05   3.43569e-07      -0.234578       2.47341    exp3
05D3lc     0.461     53528.2  0.208613     2.51915e-05  4.88468e-07    -0.525698       0.0926036     -1.13421         0.116207    0.0085    4.20851e-08   5.34592e-08       0.00965774     3.99757    exp3
16093.0    0.336     54045.9  1.11496      5.30625e-05  2.3248e-05     -3.14805        3.48174       -2.77373         3.95207     0.0441    7.57066e-05   8.63621e-05      10.7633         0.60572    exp3
05D3ne     0.169     53570.4  0.0512492    0.00024731   1.81032e-06    -1.86828        0.146672       0.163529        0.128823    0.011     2.37942e-07  -1.47158e-07      -0.0164531     18.4534     exp3
