SNNAME SURVEY Z ZERR T0 T0ERR X0 X0ERR X1 X1ERR X2/C X2/CERR COV_X0_X1 COV_X0_X2/C COV_X1_X2/C CHISQ/NDOF MODEL mB mBERR COV_mB_X1 COV_mB_X2/C
wilson PS1_HST_COMBINED(CANDELS) 1.914 0.0 55530.12827029607 5.737490476254607 1.290003224741345e-06 1.8200196472435756e-07 0.34757655745054117 0.5294455570411348 0.17638867293995486 0.8676117330126658 3.0112639914030005e-08 2.982107114436114e-08 0.43210904281657614 0.9272435347353558 EXP_ATUAL 25.35852301013246 0.15318265772395137 -0.025344419880859267 -0.025099019897871052
rutledge PS1_HST_COMBINED(CANDELS) 1.614 0.0 56455.67159368171 0.0226558619106072 6.526609090926395e-19 1.925258813923256e-21 0.019141402460116336 0.0022244660667244958 -0.03329075832600454 0.0020768337566289085 -4.27485497325251e-24 -3.9890134500125936e-24 4.600537962572615e-06 0.34575578878333474 SALT2_CORTADO 56.098280996120344 0.0032027706404421275 7.11144906932337e-06 6.635936461963062e-06
rutledge PS1_HST_COMBINED(CANDELS) 1.614 0.0 56457.648096792625 2.1298741497994342 1.6901067840613586e-06 1.1525078954959565e-07 0.5322387552145709 0.7286052318384574 0.17898232287677882 0.9024711890519087 -1.905093106607073e-09 9.14486318043819e-08 -0.00971972005808681 0.13702858252513517 EXP_ANTERIOR 25.065214637484278 0.07403789868250894 0.0012238448947633743 -0.058747229087513404
rutledge PS1_HST_COMBINED(CANDELS) 1.614 0.0 56457.62604854856 2.2136649257336103 1.6354919697806351e-06 1.273631476661861e-07 0.09923428394717287 0.5436384657096253 -0.15539393114763864 0.7730854520030335 3.7613314074739e-08 6.471722216564908e-08 -0.05251337534545676 0.2020547103964497 EXP_ATUAL 25.1008789597685 0.08455118284174863 -0.02496994031548818 -0.04296311597668384
Eagle PS1_HST_COMBINED(HST) 1.02 0.0 53296.02804541432 0.03132136714702938 1.908952174915554e-18 3.711831438764958e-21 0.016857549577754215 0.0014899077591796698 -0.119329397318881 0.003682753327676562 -5.520552268701038e-24 -1.3617148302166576e-23 5.456223154833643e-06 1.6940921088408274 SALT2_CORTADO 54.93301237968431 0.0021111423491816136 3.1398709444638114e-06 7.744893304033125e-06
Eagle PS1_HST_COMBINED(HST) 1.02 0.0 53295.52963311172 0.881660328079306 5.174286780419269e-06 3.3733215952902884e-07 0.40469316134138805 0.20981763060727104 0.5268132776893004 0.5858205044806981 3.795137162942507e-08 1.9161326702091856e-07 0.061673752939818915 1.889647466891868 EXP_ANTERIOR 23.8503737613805 0.07078342468683856 -0.007963450799485548 -0.04020678987177064
Eagle PS1_HST_COMBINED(HST) 1.02 0.0 53294.20667423951 0.8379290035263693 3.741898393322148e-06 8.203034567388426e-07 -0.6531294190832564 0.86042194815995 -2.6975672447178747 1.9500512564368992 6.991338621243068e-07 1.590182394192537e-06 1.64504519686456 2.2449648378056777 EXP_ATUAL 24.202270023529508 0.23801639388686874 -0.20285824634773508 -0.4614017848867768
Frodo PS1_HST_COMBINED(HST) 0.735 0.0 52646.121714796674 0.017834695867350092 4.8146400278054074e-18 9.339568989437304e-21 -0.0837381412035466 0.0012171165180413892 -0.030823123652688904 0.0017977466222550776 -1.1343108106171705e-23 -1.6753236978429443e-23 2.1785970883924306e-06 4.144146749310632 SALT2_CORTADO 53.92859044465175 0.0021061404653528164 2.557953050327982e-06 3.77797630338413e-06
Frodo PS1_HST_COMBINED(HST) 0.735 0.0 52646.8496193002 1.0206818842561916e-05 1.2650136211210004e-05 5.382132877378553e-07 -0.4523843633620845 0.30021327725946056 1.4026532020187723 0.44281631999307425 1.3604313146458581e-07 2.3330973912760665e-07 0.12051917845102765 14.795624331022903 EXP_ANTERIOR 22.879761995418356 0.04619378342037627 -0.01167631326442787 -0.020024514081440643
Frodo PS1_HST_COMBINED(HST) 0.735 0.0 52643.276850514165 1.9208528101444244e-09 1.3055236147857782e-05 2.333269378630603e-07 0.48746619681210757 0.07972888308173234 2.470549463821292 0.08204197427937245 1.2819017196697575e-08 1.4569918317884791e-08 0.0016171909382420979 134.2753450185822 EXP_ATUAL 22.845538170233766 0.019404589937260068 -0.0010660911010909153 -0.0012117044562761064
Gabi PS1_HST_COMBINED(HST) 1.12 0.0 53489.04971073231 0.016977642550045857 1.7132368832171216e-18 3.934636120882572e-21 0.009198107371000592 0.0022526203166823044 -0.2218777935706774 0.0009091650227629469 -8.853866739836463e-24 3.039417801171142e-24 -1.7382577759515716e-06 3.4952741455123926 SALT2_CORTADO 55.050456461293905 0.0024935120944684316 5.610995050195873e-06 -1.926181942756855e-06
Gabi PS1_HST_COMBINED(HST) 1.12 0.0 53489.56017736516 0.6335916327479936 3.4618643909333113e-06 3.2390472963206264e-07 -0.3316621879933873 0.39114416784352773 -1.90189094755319 0.9095131754059346 7.97727582610349e-08 2.9104867677170844e-07 0.23325840691299757 0.4736271068991683 EXP_ANTERIOR 24.28672487106408 0.10158546151460106 -0.02501893835710685 -0.09128089665950109
Gabi PS1_HST_COMBINED(HST) 1.12 0.0 53490.413463747485 0.6085335819334432 2.2448785841458435e-06 8.202573179937238e-07 -2.6397883109874405 2.153534017963654 -5.537739411042578 3.9132492706446804 1.757401359797601e-06 3.204244483244802e-06 8.348705418207622 0.7198338911824584 EXP_ATUAL 24.757017857878175 0.39671769941288243 -0.849967698074606 -1.549733811407489
Manipogo PS1_HST_COMBINED(HST) 0.854 0.0 53148.97634847778 0.04530581182552851 2.7403753324434532e-18 6.234891960274466e-21 -0.007026281774139763 0.001598886725967493 -0.03985551979480914 0.002728063033999638 -9.948990513102061e-24 -1.6929231779847864e-23 4.332696663435195e-06 5.021427589952995 SALT2_CORTADO 54.540474876119035 0.0024702630526123592 3.9417882189293005e-06 6.7073585302395854e-06
Manipogo PS1_HST_COMBINED(HST) 0.854 0.0 53149.00457209996 1.1025986000167904 6.903583668266739e-06 2.3464890311219787e-07 0.06203281077774808 0.0897129609950041 -0.11378963519545247 0.3852966757301325 -3.753466151285324e-09 7.049607252564502e-08 -0.0177381047017096 2.0454650647474955 EXP_ANTERIOR 23.537313518328553 0.036903559333504726 0.0005903128417950786 -0.011087015369448599
Manipogo PS1_HST_COMBINED(HST) 0.854 0.0 53148.86054140822 0.8491384122899035 6.770405274403027e-06 6.78302473467761e-07 0.025794712198111865 0.35621234549730996 -0.42785986685044874 0.5980216503655378 2.375447769148543e-07 3.963314939873231e-07 0.21077764253795767 3.9817246611577852 EXP_ATUAL 23.55846333450247 0.10877599248087481 -0.03809387386641954 -0.06355770957091751
Ombo PS1_HST_COMBINED(HST) 0.9752 0.0 53369.927162211585 0.02002653659292264 2.2719613595656283e-18 4.958368583892173e-21 0.00841471254055307 0.0016716448187345902 -0.10487250595693941 0.0025874635285880387 -8.274272533828298e-24 -1.2793284507840998e-23 4.305604890135905e-06 12.672204656637609 SALT2_CORTADO 54.74399764792866 0.0023695298625572955 3.954150549343295e-06 6.113718487971947e-06
Ombo PS1_HST_COMBINED(HST) 0.9752 0.0 53370.37973474372 0.7118321932757681 6.269029930493047e-06 3.073781667566197e-07 1.4544420945789007 0.21694723143938913 1.247131140069959 0.4469819573944253 3.88543388596078e-08 1.3161004996415809e-07 0.06091662510085392 3.8756846838366394 EXP_ANTERIOR 23.641999141714237 0.053234967435160485 -0.006729200989553909 -0.022793605667930587
Ombo PS1_HST_COMBINED(HST) 0.9752 0.0 53370.49674643424 0.8712205475458177 6.1211598199184395e-06 6.120308654006058e-07 0.9404004750066927 0.2829170399891725 -0.06245357164681295 0.6714196045608517 1.600627694702705e-07 3.9983048424570383e-07 0.16221769565094699 6.3807114341814986 EXP_ATUAL 23.667915702941887 0.10855852298327043 -0.028391015585350704 -0.07091963701044485
Patuxent PS1_HST_COMBINED(HST) 0.97 0.0 53200.86008734186 0.0370992640600889 1.7040032920877102e-18 4.328018018925309e-21 0.002997205258806331 0.001674238854512201 0.05890518515839791 0.007141794706818573 -7.229363750461162e-24 -3.083806281638476e-23 1.1901699099013629e-05 0.7651040973375167 SALT2_CORTADO 55.05632392630864 0.0027576741663659227 4.606318542744739e-06 1.9649023825143506e-05
Patuxent PS1_HST_COMBINED(HST) 0.97 0.0 53200.1845750543 1.9979788437267416 4.454650341359539e-06 9.978308082350747e-07 0.03391543427598698 1.1811111349272416 -0.08192093418542405 2.202122547617232 9.408716050951556e-07 2.177962492684075e-06 1.9543155005908057 0.6307638018443056 EXP_ANTERIOR 24.012965948359412 0.24320226094181926 -0.22931953967209354 -0.5308368894764184
Patuxent PS1_HST_COMBINED(HST) 0.97 0.0 53200.31777446941 3.0202715710765915 1.5566080937276128e-06 1.5097065625447097e-06 -5.0065420248076276 7.829761936833225 -14.041112955824785 20.1832363129976 1.1353753012123175e-05 3.0005319654885828e-05 142.07321727749226 0.5717323527753584 EXP_ATUAL 25.154551789317722 1.0530223247076118 -7.919257746902672 -20.9287501561398
Rakke PS1_HST_COMBINED(HST) 0.74 0.0 53351.46472124449 0.03165525753502152 4.8116957516332515e-18 9.140777639358035e-21 0.03143125284159252 0.0012349457800991444 -0.14518412627755325 0.0016917759426646152 -1.1259948592833357e-23 -1.5409717661906422e-23 2.0766560282942403e-06 2.9514691349733715 SALT2_CORTADO 53.929254603353435 0.0020625728921713033 2.5407537138658113e-06 3.477129318692598e-06
Rakke PS1_HST_COMBINED(HST) 0.74 0.0 53344.891058340734 1.3240800904677599 1.1976414870051741e-05 3.4576170888962075e-07 0.7074307865406297 0.09059448445798911 -1.998048557773203 0.41449165505126234 -2.5305208371509613e-09 3.482546632981673e-08 -0.035384303415393246 1.0348981848037062 EXP_ANTERIOR 22.939182920470657 0.03134544098829137 0.00022940739107660686 -0.0031571442749881865
Rakke PS1_HST_COMBINED(HST) 0.74 0.0 53351.07497950678 0.5129898530358332 1.0678280017560188e-05 3.3229327611738065e-07 -0.3429749081187994 0.12767795423354536 -1.2112250050398177 0.19863219209612348 3.6091968929405736e-08 5.709323083957685e-08 0.024838300107049065 5.349876820200322 EXP_ATUAL 23.063746736957423 0.03378660607186091 -0.003669725583447919 -0.00580507232131053
SCP05D0 PS1_HST_COMBINED(SNAP) 1.014 0.0 53605.22898763918 4.146706487517804e-06 1.421198646465114e-18 5.398198197622259e-21 -0.015719694215866626 0.0028647399965420913 0.04270900847238785 0.003850628229125073 -1.5438111575275047e-23 -2.0724251858682396e-23 1.097931710236579e-05 4.85161270525513 SALT2_CORTADO 55.253363037000206 0.00412399718941221 1.1794070246311007e-05 1.5832459885508178e-05
SCP05D0 PS1_HST_COMBINED(SNAP) 1.014 0.0 53609.24026094468 0.8198081552691292 4.554675726822995e-06 2.79326821415656e-07 0.16166781808299216 0.1779463063226685 1.8978071761679738 0.44303860642339227 2.8689780352828054e-09 1.0927689007772699e-07 0.010407661179755383 0.2156869797111491 EXP_ANTERIOR 23.988856343689328 0.0665854741721709 -0.0006839023259588119 -0.026049247634039846
SCP05D0 PS1_HST_COMBINED(SNAP) 1.014 0.0 53605.22819617191 0.00042488031613174826 2.777554994776229e-06 5.892126711016107e-07 -0.9742851693591641 1.1288038748641356 -1.7120668952198064 1.5240685938923726 6.534084678582852e-07 8.861136942479126e-07 1.6823462714041808 22.305573792265445 EXP_ATUAL 24.52584333349573 0.23032110273978645 -0.25541500758167107 -0.3463786391939446
SCP06C0 PS1_HST_COMBINED(SNAP) 1.092 0.0 53736.89946447212 1.066301230508543 3.437806257607389e-06 2.797395553605149e-07 -0.23268182322979444 0.2320555960148103 2.946470445939037 0.4200749931785363 1.467133593096518e-08 9.912864372348586e-08 0.032431443627041485 0.7797581866411122 EXP_ANTERIOR 24.294296505584697 0.08834801626349781 -0.004633536447020131 -0.031307045643131706
SCP06C0 PS1_HST_COMBINED(SNAP) 1.092 0.0 53734.5892839916 0.0010830676947080065 2.1694771184281603e-06 3.743125406943336e-07 -0.4419243120069867 0.8863922914131619 -0.20308498161699878 0.9504999441571413 3.128142612132256e-07 3.3587324226438123e-07 0.7937976939145668 11.38585693745081 EXP_ATUAL 24.794112315084668 0.18732839995163852 -0.15655097990152522 -0.16809107422167666
