SNNAME SURVEY Z ZERR T0 T0ERR X0 X0ERR X1 X1ERR X2/C X2/CERR COV_X0_X1 COV_X0_X2/C COV_X1_X2/C CHISQ/NDOF MODEL mB mBERR COV_mB_X1 COV_mB_X2/C
215 PS1MD 0.4661 0.0 55223.260166360174 8.162023732438684e-07 35350.81318143259 1460.8271977766146 0.6372507747136176 0.2412869572558937 -0.7351448240515616 0.42281712523367 32.87626719234933 583.0848989780618 0.019885554216424062 1.1430439585801928 EXP_ANTERIOR -0.7359985210145457 0.04486666174781215 -0.001009735006231306 -0.017908396675885542
215 PS1MD 0.4661 0.0 55223.228455515346 0.0002691403788048774 29237.74859280992 2309.533271148496 -0.7615106369299782 0.43922943369779005 -2.2719781323541244 0.5825721520031366 950.8181685667956 1299.8812995843866 0.22259746748225315 1.0323425505235546 EXP_ATUAL -0.5298598185117385 0.08576391853906447 -0.03530838588606848 -0.04827075465016783
236 PS1MD 0.1959 0.0 55211.22055808023 0.1378894895860867 1.1098749978536262e-07 8.723013663279781e-09 0.024136711879945278 0.08049157193836641 -0.10014440282152867 0.013640094655844497 -6.857521650375463e-10 -1.2019850023947425e-11 -0.0001109128726308619 1.2195161322030976 SALT2_CORTADO 28.02181482960863 0.08533295882093336 0.0067083766596454965 0.00011758428987048609
236 PS1MD 0.1959 0.0 55211.71963917782 0.19570952341382508 270533.5586434724 1783.0984696007495 0.3228932461627454 0.05683826172630497 0.16371181816209157 0.10575269885053605 -6.842662345755437 78.52107926121481 -0.00010611178495607517 2.7529246388497075 EXP_ANTERIOR -2.945552863344899 0.007156134620791006 2.746175477443352e-05 -0.0003151297717668221
236 PS1MD 0.1959 0.0 55211.72644968593 0.22708495716869948 256408.62006954357 1814.9342449805306 0.13514924048264013 0.043283752044415286 -0.3447219794923459 0.05801668465411175 29.194352599921178 42.35498939963054 0.0002024167440676971 3.8302759605778944 EXP_ATUAL -2.8873315535376562 0.0076851543387904415 -0.00012362051472221191 -0.00017934789177857273
420 PS1MD 0.3112 0.0 55223.84429594702 0.21047062938305316 3.196917392823927e-08 4.230468985277924e-09 -0.07128088392376508 0.122897056841256 -0.045905335974638146 0.021663645889223544 -5.117936119171468e-10 -7.043044162664145e-12 -0.000204603425950132 1.486716185561065 SALT2_CORTADO 29.37317146398471 0.14367507120242945 0.017381520556949283 0.00023919567193946651
420 PS1MD 0.3112 0.0 55224.08769651352 0.2604081041245081 76844.49459865862 1244.0934368332157 0.21689967709419866 0.13621854096439123 0.8604523703895606 0.19948541964032912 31.13542275527907 178.794345295051 0.008370564538451161 2.3590779652181757 EXP_ANTERIOR -1.5790318965357475 0.017577801682820512 -0.00043991252610107854 -0.002526186097087712
420 PS1MD 0.3112 0.0 55221.98784543598 0.00023125234656617977 72924.50538836936 1364.9423169529837 0.5484020939691754 0.11240148203264533 0.24155754101426308 0.13465578668517408 99.73008273302196 114.04811982832553 0.0021054549187662836 5.031571494059099 EXP_ATUAL -1.5221837304861285 0.020321938188402958 -0.001484830935089689 -0.0016980049727146373
10026 PS1MD 0.0316 0.0 55247.6205461594 0.0342080467089545 3.712771028837657e-06 8.612348399395723e-08 -0.019565953968039715 0.022742689965535315 0.02447157489510691 0.0033771203243019594 -1.9100958605930285e-09 -3.031843463710304e-11 -8.006250493638912e-06 46.5768103499772 SALT2_CORTADO 24.210754583559016 0.025185335676738634 0.0005585747718608286 8.86610617822051e-06
10026 PS1MD 0.0316 0.0 55247.890352772825 0.049573775635508355 9695278.716151785 21070.048015719065 0.35643697551447184 0.005580132911948077 0.9414625818857454 0.014071008906424768 -0.45194140706276525 -109.77974507446 -7.081120465050921e-06 192.19962959965898 EXP_ANTERIOR -6.831400746313202 0.00235955196713916 5.0611144088092626e-08 1.2293802712230675e-05
10026 PS1MD 0.0316 0.0 55247.75194595003 5.008055086364038e-05 9119444.589903595 20464.797875089243 0.37111513511849936 0.005567372045345813 -0.1612331743533237 0.005612237296889138 -69.03551912675512 -42.841394031673225 1.863737288716662e-05 250.42086003012727 EXP_ATUAL -6.7649209722231 0.002436483028872323 8.219180651985598e-06 5.100579547793293e-06
20027 PS1MD 0.1098 0.0 55271.17852538917 0.18421118152036797 2.661235182078758e-07 1.9329373715206113e-08 -0.034054373095357915 0.07015961643043922 0.04877121057919424 0.008322888528534626 -1.3468640811179243e-09 -7.274276918883151e-12 -2.6403308807480693e-05 9.052286792204368 SALT2_CORTADO 27.072291859313218 0.07886037656208297 0.005494963788265232 2.967774463322166e-05
20027 PS1MD 0.1098 0.0 55270.64489774404 0.232004687852168 753263.223374681 5495.488596889311 0.27523193537983526 0.040884592893806186 1.109337045738634 0.07946047760738026 -29.722827133665923 278.84529946074525 -0.0006823799090317452 7.94327048599775 EXP_ANTERIOR -4.0573669108975015 0.007921070281046105 4.284179623453671e-05 -0.0004019211714529191
20027 PS1MD 0.1098 0.0 55270.82368950312 0.3101683155291539 717963.8676161624 6116.672994958878 0.3748173471452279 0.03911378972657672 -0.09357506498488004 0.051612884412211124 152.48508420003617 181.2586469782545 0.0007102510056788417 10.952841693200078 EXP_ATUAL -4.005256471017404 0.009249899086625978 -0.00023059458013015494 -0.00027410721392316125
20096 PS1MD 0.2255 0.0 55280.89232997417 0.3686741506498947 7.34550495689889e-08 1.2739101666230335e-08 0.0011359537566771212 0.17362417560435933 -0.03765387318736148 0.030372194684809783 -2.159235321889796e-09 -3.9198736171195825e-11 -0.0005342477162361388 2.0406128543595665 SALT2_CORTADO 28.469945859637726 0.188296161751692 0.031915572548440053 0.0005793949808972295
20096 PS1MD 0.2255 0.0 55281.78195119546 0.47427605837219744 191224.1718701253 2996.9001329734183 0.3189484169919855 0.05630213120669731 -0.016125172929669845 0.21318617888787228 -72.32613168933663 240.39653683382366 -0.003889215338469322 1.4404287334192145 EXP_ANTERIOR -2.568856972024607 0.01701585602171478 0.000410654672770923 -0.0013649279847122214
20096 PS1MD 0.2255 0.0 55281.837033299846 0.5258197677321732 179697.21496905776 2836.324165802273 -0.039599878009286126 0.06992886534379471 -0.5049038109138945 0.08817299886867493 46.614639424505775 129.26314030852825 0.003344971484319448 1.0192558004352779 EXP_ATUAL -2.501353365658593 0.017137159503402374 -0.0002816471123586772 -0.0007810119449979529
20176 PS1MD 0.2604 0.0 55271.00150428959 0.000440374937170418 6.267412175089713e-08 9.803300575070044e-09 0.015155189237212496 0.15878757086594122 -0.1072881646806147 0.025160974698381914 -1.5376695626840055e-09 -1.6883310940210493e-11 -0.0002734655468183853 1.4190519626541984 SALT2_CORTADO 28.642279357680906 0.16982764278348073 0.02663784459232135 0.00029247832170401584
20176 PS1MD 0.2604 0.0 55271.203247665064 2.4623677745694295e-05 149491.83274976 2474.8230395177025 0.7308599806835485 0.07704773860025252 -0.7205277486191607 0.2523561917034644 -77.78163272724954 449.32892590527416 -0.009871002761629074 1.0283123938887906 EXP_ANTERIOR -2.301543665788211 0.017974259362194104 0.0005649160436646679 -0.0032634069281702776
20176 PS1MD 0.2604 0.0 55268.68157924865 0.00013448892059386708 146130.3672607943 2942.9402560650306 0.17573054624123802 0.08549055154395124 -0.8851942541238397 0.16681903139477183 178.2893515827543 389.45585138952384 0.010439836923918009 4.856825994595802 EXP_ATUAL -2.2768511894484877 0.021865795894069638 -0.001324674724116582 -0.002893623864325662
30066 PS1MD 0.2253 0.0 55299.1019342359 3.929659942514263e-05 1.0259304797956741e-07 1.4578857883850177e-08 0.05274357213758667 0.14959881016116827 -0.16114414641021563 0.023277056202488478 -2.132847948959409e-09 -3.324287383457607e-11 -0.0003411145657174912 2.6228374080278942 SALT2_CORTADO 28.107205168392028 0.15428719723457396 0.022571804649868188 0.00035180738250016987
30066 PS1MD 0.2253 0.0 55300.652480362405 7.7382821473293e-05 230329.50750381677 4818.379010193377 0.1318395078801663 0.3301545215614179 -0.5955497541131042 0.335046359464461 1287.102275252987 1181.0936183265007 0.06898399243295719 2.4145276747370827 EXP_ANTERIOR -2.770873947441908 0.02271306267403407 -0.006067192843042807 -0.0055674851065472455
30066 PS1MD 0.2253 0.0 55298.20186438755 0.0002146912447642535 218492.09197920767 3935.65558666762 -0.6782221279918137 0.20044966569792277 0.2406674993503953 0.2949144741269117 505.62337969654993 175.03877105637244 -0.025651266004300642 18.1890277629498 EXP_ATUAL -2.7135893072484354 0.01955715523246613 -0.002512555966377734 -0.0008698069081161906
40137 PS1MD 0.4474 0.0 55326.04095327839 1.3215125875394733 1.708477978271546e-08 5.450893340354685e-09 -0.10179641811553342 0.2865926853504516 0.013480081265937301 0.046772773818237884 -1.5418249411861605e-09 -1.386591381154373e-11 -0.0007398657059042297 1.697061827995586 SALT2_CORTADO 30.053476536861297 0.34640377711426457 0.0979828350926991 0.0008811775644003074
40137 PS1MD 0.4474 0.0 55324.75875006966 1.6956141380760528 43208.587863758985 2127.757231656933 0.6244398595871026 0.13813829094992702 0.7245562311727913 0.5588874769404027 -102.85564525571468 693.5534307538985 -0.05222381659678165 1.5467737079526633 EXP_ANTERIOR -0.9539251824988195 0.05346583111278948 0.002584534775124052 -0.017427463079285378
40137 PS1MD 0.4474 0.0 55323.60711188921 2.014626462962042 42164.300988375864 3116.502500344628 0.455119529046439 0.21863143723947245 -0.4267772575869027 0.287173200066672 519.187917283027 615.5740423351805 0.05686467165582163 1.5633198863687352 EXP_ATUAL -0.9273622621672608 0.08025034252972055 -0.013369156031367775 -0.01585111121981779
40166 PS1MD 0.4399 0.0 55328.73597847971 1.3319203714672767 1.3877929354339418e-08 5.345634186878427e-09 -0.003053559297002171 0.3840134121331944 -0.09788919216423192 0.05332381710958568 -2.035290805070598e-09 -1.1094708149831059e-11 -0.0007970097670939891 0.8944417135190303 SALT2_CORTADO 30.27918831904521 0.41821430459089975 0.15923044842316494 0.0008679916154588355
40166 PS1MD 0.4399 0.0 55325.98885359151 3.6282238266103377 33200.949824155345 2142.9112204453813 0.6221789633495749 0.32403284210655436 -0.9258349939439097 1.2613228066121902 -237.06550435435662 1435.7306227962297 -0.35294988276978534 1.0296047755118019 EXP_ANTERIOR -0.6678762708179882 0.07007740163889035 0.00775250715235582 -0.04695120849571845
40166 PS1MD 0.4399 0.0 55329.60536911575 1.3133032881014515 30168.19510275217 2214.7048482710543 -0.3637595634641685 0.3271847663167736 -1.1431995679794746 0.4333205620428421 608.7049082857649 796.7811107355927 0.12421337112190733 0.9009091504262078 EXP_ATUAL -0.5638733201538368 0.07970596943009955 -0.021906943875457104 -0.028675699565271936
40782 PS1MD 0.3374 0.0 55352.10608231782 0.0019472956337267533 2.218016398771952e-08 7.362427261569084e-09 -0.061239091765260226 0.3116099104186828 0.08229648629415043 0.04415224181652921 -2.274315960165648e-09 -1.7674932733708702e-11 -0.0007480803931527314 1.1163224930417384 SALT2_CORTADO 29.7700881181116 0.3603965163291691 0.11132952760756287 0.0008652016457712941
40782 PS1MD 0.3374 0.0 55351.77299213561 5.0360864406684414e-05 64073.64044095838 2064.5124221280157 0.3535990676658439 0.19398849505141263 1.4335426713158286 0.339458850332689 -15.665256300003515 451.33063939123224 -0.0014460395798533373 1.084727570554206 EXP_ANTERIOR -1.3816984994796098 0.03498343260116091 0.00026544981375612305 -0.007647856624523127
40782 PS1MD 0.3374 0.0 55350.106597761136 0.001938049121235963 63346.440956849256 2236.866525227101 0.690807379648525 0.16451611464988328 0.07964693344342763 0.2494792187620504 233.38028592594537 385.58258464867134 0.03014715882427295 0.9851807536008237 EXP_ATUAL -1.3693055489870378 0.0383391226873336 -0.004000057810338682 -0.006608752847890085
50005 PS1MD 0.5283 0.0 55358.54514701209 1.4158236362636671 1.1472854125292714e-08 5.801168229588718e-09 -0.13867157964975949 0.43552466561597203 0.2209838216063072 0.12187484819341966 -2.4738537495775225e-09 -6.667520818493489e-11 -0.005005651320327553 1.15543398888444 SALT2_CORTADO 30.485821320837026 0.5489948976925908 0.23411372199630748 0.006309823754019221
50005 PS1MD 0.5283 0.0 55357.37276118464 1.5274243107960501 38604.478364631126 3117.507654412418 0.41816150066087493 0.5198854238375991 3.262714119969608 0.917892760769051 24.971602684335405 2472.66255332893 -0.04415891796083225 1.0455064440619972 EXP_ANTERIOR -0.8315942212798291 0.08767871170375029 -0.000702316784833399 -0.06954268960563252
50005 PS1MD 0.5283 0.0 55358.42555567507 3.029885204105085 30537.3215041124 6232.605091983503 0.2785203026976802 0.9109323218385522 -0.17991918502318707 1.4012962814718866 5053.792879815553 7466.186803491068 0.7529717264270702 1.7560296294389792 EXP_ATUAL -0.5770773536577369 0.22159654694715347 -0.17968458367331472 -0.26545580701784743
50203 PS1MD 0.5761 0.0 55350.10879310884 0.00019703856014530174 1.0954395510831368e-08 7.520967682546138e-09 -0.09628120866005557 0.6228362455375288 0.014988358609050028 0.17780809848653845 -4.618758542550186e-09 -6.596909127023168e-11 -0.011078646886585036 1.8266411698563334 SALT2_CORTADO 30.53602895706868 0.7454347343659549 0.45778458206335493 0.006538474050554719
50203 PS1MD 0.5761 0.0 55353.259519339954 0.0006514891938422807 23633.208114329576 2938.68155712449 1.367371787911613 0.41055819445481645 -0.49962982603817907 1.4276848928558183 -937.2538820342597 3793.6747599572113 -0.45195449026507734 0.6682917432601378 EXP_ANTERIOR -0.29880669847165287 0.13500634130541384 0.043058499203825436 -0.17428569223596904
50203 PS1MD 0.5761 0.0 55355.38824488102 3.214037671670667 18253.418691809118 6831.280938441908 -0.5744195342715457 1.8243659271498336 -3.1511421868260987 3.280565933449221 12176.598463866145 22139.26365235839 5.886944847946717 0.7356012565572031 EXP_ATUAL -0.01836053909664237 0.4063331458598875 -0.7242793268613394 -1.316871129726375
50251 PS1MD 0.3876 0.0 55368.11053802164 1.1346604028549336 2.0199964830636352e-08 1.1163055225927261e-08 -0.009829364720934743 0.5471954811054847 -0.08743089987297832 0.07074645669897102 -6.071480496369451e-09 -3.119712944285832e-11 -0.0015292338117894782 0.8719529820127794 SALT2_CORTADO 29.87162346671436 0.6000076394252739 0.3263384984410147 0.0016768273214646998
50251 PS1MD 0.3876 0.0 55366.2732017038 0.0008244307500717696 51589.43566226009 4103.266136859267 1.518946777462739 0.7077177549827333 0.8339231211851718 0.8040048058805153 861.4003652551007 2884.2135578728225 0.19964416649706648 0.9680417819274527 EXP_ANTERIOR -1.1464019428608783 0.08635614143391775 -0.018128780657190213 -0.06070031667990516
50251 PS1MD 0.3876 0.0 55363.50058798476 9.103049524128437e-05 50268.112439583485 5020.784935351624 1.1743006139671326 0.4627465472217231 -0.6342318435850921 0.7645371608517546 1472.5640871471642 2992.64651352767 0.06924646254227398 1.5502743463966147 EXP_ATUAL -1.118231444596752 0.10844345880636037 -0.031805772400224405 -0.06463788891387909
50293 PS1MD 0.36 0.0 55355.9639826112 0.39331851753377123 2.756083749848711e-08 5.364793533169977e-09 -0.0009433690688088407 0.19446914898828577 -0.0157657477356841 0.031393892014747446 -1.03653440486064e-09 -7.048066171714198e-12 -0.0002554874159979906 1.4355688450458397 SALT2_CORTADO 29.534268973855397 0.21134156646490385 0.040833408306129824 0.00027765268804263267
50293 PS1MD 0.36 0.0 55356.04781377806 0.5023628486051166 73332.55769274279 2088.780198865395 0.4373478319231889 0.0832694213291093 0.5503034196154913 0.26841500455043565 -48.71151484133252 465.9844361664777 -0.007530657461561673 1.3520913016053397 EXP_ANTERIOR -1.5282420814537492 0.030925749176678178 0.0007212056542940083 -0.006899202606836354
50293 PS1MD 0.36 0.0 55355.75724725994 0.591589537121763 70755.15719878368 2173.443298383849 0.38446029102412776 0.1172983892243487 -0.2967609487574304 0.16867035106034114 206.15043615748297 298.6251743030126 0.016669164619198484 1.542701920843702 EXP_ATUAL -1.4893952504677355 0.03335143573230359 -0.0031633735408718214 -0.004582396198796962
50301 PS1MD 0.347 0.0 55358.11648661276 0.4155134261891362 2.552980391610556e-08 5.78261878736889e-09 -0.17586900875818698 0.18666948160323502 0.1883399159087831 0.03529742402728972 -1.068018730091695e-09 -1.2639905312812068e-11 -0.0004080285710209663 1.8058416301841607 SALT2_CORTADO 29.61738130204934 0.2459242772248716 0.04542089733359938 0.0005375522220198923
50301 PS1MD 0.347 0.0 55358.3252481758 0.49977750152902445 73323.58266800817 1966.0854131188303 0.41775839503938866 0.0802782724758763 2.2416433769291153 0.2559444919015002 -47.03489701823157 380.72202642391187 -0.006783649627465222 1.8189060151281076 EXP_ANTERIOR -1.528109192243912 0.029112736134773293 0.0006964674763777669 -0.0056375271501521605
50301 PS1MD 0.347 0.0 55358.27514167309 0.0007078312264638953 67988.66512441455 2401.8778628146265 0.838697825052511 0.13510842848604795 0.27517693268105886 0.208370954979857 260.44031161351734 427.7118181500896 0.023538118001141757 3.199555549971177 EXP_ATUAL -1.446091286021323 0.03835647824961434 -0.004159067911979686 -0.0068302886270629115
50607 PS1MD 0.4391 0.0 55365.81165445326 0.0002851250064850319 1.4990951180157994e-08 4.959554742956316e-09 -0.15774700906847514 0.2786480835992269 0.046721320045286174 0.04880020041599413 -1.3722094863874202e-09 -1.1292744707459103e-11 -0.0006344726520594695 1.2772096426060646 SALT2_CORTADO 30.195427025419626 0.35920123274331284 0.09938378839198365 0.0008178895143229917
50607 PS1MD 0.4391 0.0 55366.78942158502 0.0005975377971481066 38005.02222281766 2324.2276979644644 0.14044538634482948 0.486121861346243 1.443053628561578 0.5660377781200578 580.7882719152507 1209.7549291696885 0.15242346370829088 1.1865931951317252 EXP_ANTERIOR -0.8146024770378499 0.06639907075930061 -0.016592092761327323 -0.03456055670178102
50607 PS1MD 0.4391 0.0 55365.812425356045 0.0003995371771452483 35903.429390723926 3233.586377413587 0.4002547609475104 0.39333497248711735 0.18834466842113506 0.5772820415789301 1020.6982551934622 1533.3697083226466 0.09613953281700226 1.311202107174888 EXP_ATUAL -0.7528398327504995 0.09778513809819178 -0.03086638431490094 -0.04636980466371383
70955 PS1MD 0.3492 0.0 55438.988238839134 0.4428170145074546 3.196130778137038e-08 4.327403289853184e-09 0.014084237228538228 0.1373020017357484 -0.03400926933020513 0.024445951767069693 -5.837239658919378e-10 -8.565279725703529e-12 -0.00027176420921037095 0.8914316841291616 SALT2_CORTADO 29.373438646720153 0.1470033221582271 0.019829296338220826 0.00029096538745193893
70955 PS1MD 0.3492 0.0 55436.79115772184 9.810550182010047e-05 83960.79519544788 2613.001750616704 -0.5381124292597435 0.48087341236527886 0.14243508828587206 0.38025870655806643 1060.2277112260779 916.0708097182837 0.14458155950922222 2.790632609730332 EXP_ANTERIOR -1.6751913578678455 0.03378994442747661 -0.013710299059059065 -0.011846138926125382
70955 PS1MD 0.3492 0.0 55438.09295562953 0.0001471573305025231 78664.18799224056 3127.458494618102 -0.20313078411397795 0.3233553473208596 -0.32857487964036824 0.3351558930415014 843.3364205238388 329.3930111019056 -0.020578467525370608 1.0706264288254446 EXP_ATUAL -1.6044426600884467 0.04316570224840016 -0.011639869525433576 -0.004546337118269275
80723 PS1MD 0.4305 0.0 55474.228567773614 0.7513816157079418 1.948503528350375e-08 5.612267630463077e-09 -0.00582367185263372 0.28635224990187447 -0.14838084667471366 0.04197062818905943 -1.592857463255584e-09 -1.2043650863817527e-11 -0.0006144999107216546 1.352834085067277 SALT2_CORTADO 29.910747008625222 0.31272420442290183 0.08875647345324177 0.0006710907930140467
80723 PS1MD 0.4305 0.0 55474.75556177588 0.9474784531121259 41951.96813760967 1922.9257390085502 0.15532975522904988 0.2511793662446189 -1.095461018065162 0.5847615044867586 38.43642931342866 926.9207691512072 0.009816306065797264 1.419865019324092 EXP_ANTERIOR -0.9218808504119931 0.04976620136281936 -0.00099475244523281 -0.023989135258412217
