,M,a,b,om_m,om_l,h
26,-20.078665539606746,0.1515143289034275,-0.9897754399880652,0.2103906850943473,0.5790869755100261,0.5965909689708228
27,-20.091084772192666,0.15654395855527467,-0.9936695936510354,0.24068966927191807,0.577860382314789,0.5909260309035106
28,-20.147426108690862,0.15402544096648257,-0.9941232124178349,0.3034253393039602,0.6212299470271948,0.5765625506013972
29,-20.162154433535676,0.15995972695138636,-0.9936822467797283,0.3255343247454836,0.6105237187692028,0.5704331436412623
30,-19.938933290270242,0.15456922546575513,-0.9957348478845973,0.20627833189866962,0.4702082193336861,0.634700544368642
31,-19.902187862382704,0.1421254792403882,-0.9995702378671953,0.10627043847741047,0.356870327465299,0.6405580227293672
32,-20.160590949419007,0.15438761064689174,-0.9877518051674953,0.2582119352222635,0.6222949355507592,0.5757686363146354
33,-20.062465939223152,0.44400272396533685,-0.9884328053620267,0.38003988516690274,0.6337141642307278,0.6620755060607404
34,-20.21616662719034,0.152245232365055,-0.9997946157598327,0.3091783192649594,0.658529920371371,0.5612726541092127
35,-20.23161966917269,0.4038464374731544,-0.9652406531159361,0.3871358963358136,0.699110800907243,0.595857007922274
36,-20.224493298143674,0.1465053881347088,-0.9991290821634057,0.24557155811234724,0.6286084701753037,0.5584061132049988
37,-20.132299915298606,0.1525106279049755,-0.9910275651076362,0.24106984868952713,0.598030685786307,0.5822848219649169
38,-20.02991827229801,0.9874822166617775,-0.9977912844326406,0.7177970248214702,0.8124297680205173,0.7902779858925795
39,-20.137916594814854,0.15727060035172477,-0.993242698897688,0.2798418881651289,0.5959904930518607,0.578074259345986
40,-20.15736092771884,0.16010893656491318,-0.9942046206510716,0.277068080018136,0.6126438053633111,0.5753455611433965
41,-20.110923608132797,0.15250412589454862,-0.999430315109291,0.2962081460311432,0.6107308515102432,0.5874999521288254
42,-20.174473112690436,0.16316411322863208,-0.9847780777116019,0.31817989994033274,0.624837948566052,0.5691156575769768
43,-20.07409017163892,0.1581242426367839,-0.9968377934707886,0.2692195075074143,0.5312899579657242,0.5929673124396562
44,-20.076750698662874,0.1561156213555904,-0.9930911234005153,0.22168965788273032,0.5246857437095502,0.5955792464715938
45,-20.08517288097608,0.1539313067159774,-0.989532188774074,0.2390640343354238,0.558053237098889,0.5919812670517469
46,-19.961086447564824,0.1442788428566725,-0.9936244917227834,0.20379740568880125,0.4322513920853376,0.6260710703337276
47,-19.997636170792003,0.9836565653259209,-0.978355798122265,0.6689553212251675,0.7816055228098466,0.8076283751371743
48,-20.05449515820142,0.15655417399883875,-0.9989283671894195,0.27505079231841206,0.5316222826168905,0.6018437783688966
49,-20.043207992899692,0.15792893139734662,-0.9949060616701126,0.23503588370070128,0.5344311332506814,0.6032244321631673
50,-20.160453301550476,0.16264947092444174,-0.975119164797781,0.2935791354077561,0.6228753895011185,0.5708477982603167
51,-20.07615174951904,0.15525996363609454,-0.9949852181002767,0.19855007564944313,0.5515317831863122,0.5958424239528611
52,-20.02429329052155,0.9936671055688931,-0.9082161405005187,0.5902985498316421,0.7667880766324766,0.8005327345705223
53,-20.04530021444977,0.9908147222780941,-0.9674869267349488,0.673175327622282,0.8143681214314904,0.7885886321971062
54,-20.070657625621262,0.15668920851234114,-0.986726923478958,0.2608301703204828,0.5657843939774733,0.5976798787712143
55,-20.040447565242637,0.155335918389065,-0.995148195161465,0.2285940222290769,0.5343674835285495,0.6048174526622522
56,-20.078665539606746,0.1515143289034275,-0.9897754399880652,0.2103906850943473,0.5790869755100261,0.5965909689708228
57,-20.091084772192666,0.15654395855527467,-0.9936695936510354,0.24068966927191807,0.577860382314789,0.5909260309035106
58,-20.180936668402538,0.15277030266183758,-0.9938714930654503,0.32541545991057547,0.6491394597820487,0.5679896209593797
59,-20.154399638404595,0.15883117478928138,-0.9945523302098638,0.32109522960854725,0.6105550723919304,0.5730165414749228
60,-19.938933290270242,0.15456922546575513,-0.9957348478845973,0.20627833189866962,0.4702082193336861,0.634700544368642
61,-19.902187862382704,0.1421254792403882,-0.9995702378671953,0.10627043847741047,0.356870327465299,0.6405580227293672
62,-20.153155350351366,0.15412682988178192,-0.9879354714710213,0.2538716500326078,0.6183733553215014,0.577658483648195
63,-20.062465939223152,0.44400272396533685,-0.9884328053620267,0.38003988516690274,0.6337141642307278,0.6620755060607404
64,-20.21616662719034,0.152245232365055,-0.9997946157598327,0.3091783192649594,0.658529920371371,0.5612726541092127
65,-20.23161966917269,0.4038464374731544,-0.9652406531159361,0.3871358963358136,0.699110800907243,0.595857007922274
66,-20.188216376110745,0.14864975878160222,-0.9990862503920427,0.25186230859495345,0.6079120062873883,0.5676755369350378
67,-20.132299915298606,0.1525106279049755,-0.9910275651076362,0.24106984868952713,0.598030685786307,0.5822848219649169
68,-20.02991827229801,0.9874822166617775,-0.9977912844326406,0.7177970248214702,0.8124297680205173,0.7902779858925795
69,-20.062099418385586,0.15170029242942282,-0.9934063952720328,0.24723727840801496,0.5257861953152555,0.5986532315591038
70,-20.134779001547223,0.15641080595276385,-0.996745814835036,0.28637567058276314,0.6117135582460189,0.5812560995280546
71,-20.110923608132797,0.15250412589454862,-0.999430315109291,0.2962081460311432,0.6107308515102432,0.5874999521288254
72,-20.174473112690436,0.16316411322863208,-0.9847780777116019,0.31817989994033274,0.624837948566052,0.5691156575769768
73,-20.07409017163892,0.1581242426367839,-0.9968377934707886,0.2692195075074143,0.5312899579657242,0.5929673124396562
74,-20.0534853341944,0.15443754438613336,-0.9950702603234028,0.19871764402633585,0.5008419042844345,0.6018795926808421
75,-20.08517288097608,0.1539313067159774,-0.989532188774074,0.2390640343354238,0.558053237098889,0.5919812670517469
76,-19.961086447564824,0.1442788428566725,-0.9936244917227834,0.20379740568880125,0.4322513920853376,0.6260710703337276
77,-19.997636170792003,0.9836565653259209,-0.978355798122265,0.6689553212251675,0.7816055228098466,0.8076283751371743
78,-20.05449515820142,0.15655417399883875,-0.9989283671894195,0.27505079231841206,0.5316222826168905,0.6018437783688966
79,-20.043207992899692,0.15792893139734662,-0.9949060616701126,0.23503588370070128,0.5344311332506814,0.6032244321631673
80,-20.160453301550476,0.16264947092444174,-0.975119164797781,0.2935791354077561,0.6228753895011185,0.5708477982603167
81,-20.07615174951904,0.15525996363609454,-0.9949852181002767,0.19855007564944313,0.5515317831863122,0.5958424239528611
82,-20.02429329052155,0.9936671055688931,-0.9082161405005187,0.5902985498316421,0.7667880766324766,0.8005327345705223
83,-20.04530021444977,0.9908147222780941,-0.9674869267349488,0.673175327622282,0.8143681214314904,0.7885886321971062
84,-20.042357461840403,0.15348384568914633,-0.9885084349535299,0.24609968545592845,0.5312953441130038,0.6050127867987158
85,-19.942189727941873,0.1571303056193349,-0.9960411184132348,0.16087727511519664,0.45409616058780766,0.6305747748616983
86,-20.10063150348272,0.15228471751823042,-0.9892328599818294,0.2232125904741418,0.5906719586255723,0.5910080538778443
87,-20.091084772192666,0.15654395855527467,-0.9936695936510354,0.24068966927191807,0.577860382314789,0.5909260309035106
88,-20.180936668402538,0.15277030266183758,-0.9938714930654503,0.32541545991057547,0.6491394597820487,0.5679896209593797
89,-20.154399638404595,0.15883117478928138,-0.9945523302098638,0.32109522960854725,0.6105550723919304,0.5730165414749228
90,-19.938933290270242,0.15456922546575513,-0.9957348478845973,0.20627833189866962,0.4702082193336861,0.634700544368642
91,-19.902187862382704,0.1421254792403882,-0.9995702378671953,0.10627043847741047,0.356870327465299,0.6405580227293672
92,-20.153155350351366,0.15412682988178192,-0.9879354714710213,0.2538716500326078,0.6183733553215014,0.577658483648195
93,-20.073815520662237,0.2990167012307755,-0.9889823087563445,0.30957610728938045,0.5958966605094818,0.6270403928914088
94,-20.21616662719034,0.152245232365055,-0.9997946157598327,0.3091783192649594,0.658529920371371,0.5612726541092127
95,-20.23161966917269,0.4038464374731544,-0.9652406531159361,0.3871358963358136,0.699110800907243,0.595857007922274
96,-20.188216376110745,0.14864975878160222,-0.9990862503920427,0.25186230859495345,0.6079120062873883,0.5676755369350378
97,-20.132299915298606,0.1525106279049755,-0.9910275651076362,0.24106984868952713,0.598030685786307,0.5822848219649169
98,-20.02991827229801,0.9874822166617775,-0.9977912844326406,0.7177970248214702,0.8124297680205173,0.7902779858925795
99,-20.062099418385586,0.15170029242942282,-0.9934063952720328,0.24723727840801496,0.5257861953152555,0.5986532315591038
100,-20.134779001547223,0.15641080595276385,-0.996745814835036,0.28637567058276314,0.6117135582460189,0.5812560995280546
101,-20.110923608132797,0.15250412589454862,-0.999430315109291,0.2962081460311432,0.6107308515102432,0.5874999521288254
102,-20.170715590570072,0.16289309184227252,-0.9850977224254018,0.3144697560338554,0.620986998618732,0.5701332083778368
103,-20.07409017163892,0.1581242426367839,-0.9968377934707886,0.2692195075074143,0.5312899579657242,0.5929673124396562
104,-20.0534853341944,0.15443754438613336,-0.9950702603234028,0.19871764402633585,0.5008419042844345,0.6018795926808421
105,-20.08517288097608,0.1539313067159774,-0.989532188774074,0.2390640343354238,0.558053237098889,0.5919812670517469
106,-19.961086447564824,0.1442788428566725,-0.9936244917227834,0.20379740568880125,0.4322513920853376,0.6260710703337276
107,-19.997636170792003,0.9836565653259209,-0.978355798122265,0.6689553212251675,0.7816055228098466,0.8076283751371743
108,-20.063502944012253,0.15623334123782764,-0.9984750153292199,0.2768255698415382,0.5392816663472878,0.5994263820388019
109,-20.043207992899692,0.15792893139734662,-0.9949060616701126,0.23503588370070128,0.5344311332506814,0.6032244321631673
110,-20.160453301550476,0.16264947092444174,-0.975119164797781,0.2935791354077561,0.6228753895011185,0.5708477982603167
111,-20.025805127290575,0.15145873261670467,-0.9963121616511195,0.17184356714035842,0.49519510932279986,0.6087834969328869
112,-20.02429329052155,0.9936671055688931,-0.9082161405005187,0.5902985498316421,0.7667880766324766,0.8005327345705223
113,-20.04530021444977,0.9908147222780941,-0.9674869267349488,0.673175327622282,0.8143681214314904,0.7885886321971062
114,-20.023961278131218,0.1514002378412662,-0.9896664852256071,0.23652430957499349,0.5088761488682318,0.6097794561452633
115,-19.942189727941873,0.1571303056193349,-0.9960411184132348,0.16087727511519664,0.45409616058780766,0.6305747748616983
116,-20.10063150348272,0.15228471751823042,-0.9892328599818294,0.2232125904741418,0.5906719586255723,0.5910080538778443
117,-20.07961969890834,0.1576659352852046,-0.9944045432008037,0.2405839123933631,0.572249483260681,0.5933298098614409
118,-20.149004009103788,0.15318802651134747,-0.9941718416390022,0.2936715930168797,0.6119838243078123,0.576480680918457
119,-20.154399638404595,0.15883117478928138,-0.9945523302098638,0.32109522960854725,0.6105550723919304,0.5730165414749228
120,-19.95854336629765,0.1552010574162366,-0.9955789849545992,0.21168652547754713,0.4822860885853433,0.6287810937460876
121,-19.902187862382704,0.1421254792403882,-0.9995702378671953,0.10627043847741047,0.356870327465299,0.6405580227293672
122,-20.153155350351366,0.15412682988178192,-0.9879354714710213,0.2538716500326078,0.6183733553215014,0.577658483648195
123,-20.073815520662237,0.2990167012307755,-0.9889823087563445,0.30957610728938045,0.5958966605094818,0.6270403928914088
124,-20.21616662719034,0.152245232365055,-0.9997946157598327,0.3091783192649594,0.658529920371371,0.5612726541092127
125,-20.220434218858625,0.3764472605886119,-0.9682723417234138,0.3705211216245805,0.6877835792790985,0.5945552204600819
126,-20.188216376110745,0.14864975878160222,-0.9990862503920427,0.25186230859495345,0.6079120062873883,0.5676755369350378
127,-20.128447927706304,0.15112341653502237,-0.9932041757667841,0.23388545107889222,0.5946313969907184,0.5838496523199174
128,-20.02991827229801,0.9874822166617775,-0.9977912844326406,0.7177970248214702,0.8124297680205173,0.7902779858925795
129,-20.025956795657308,0.15108156088487923,-0.9930880549055289,0.22792577943327993,0.48993758986181,0.6078745411137056
130,-20.134779001547223,0.15641080595276385,-0.996745814835036,0.28637567058276314,0.6117135582460189,0.5812560995280546
131,-20.10503195627331,0.15221118434474742,-0.9994342644864034,0.2908470764937994,0.6035655343137803,0.5889975378882321
132,-20.170715590570072,0.16289309184227252,-0.9850977224254018,0.3144697560338554,0.620986998618732,0.5701332083778368
133,-20.096187118048682,0.1575003762903653,-0.9968043038321164,0.275466107032334,0.5605723809117421,0.588703232138685
134,-19.959274930536772,0.1556699482429987,-0.9959563738189181,0.10506423152065797,0.391222239243868,0.6269306283224968
135,-20.085530093120806,0.15369107423941067,-0.9892187713219909,0.23896626716442673,0.557140054084787,0.5918945211350047
136,-20.00122277056153,0.1489637288363048,-0.995525378678734,0.2324166426863794,0.4741958229847927,0.6156291996132174
137,-20.00448931838888,0.9846857668445141,-0.9767930691946989,0.6695620747542397,0.7863161370754667,0.8048908363435339
138,-20.063502944012253,0.15623334123782764,-0.9984750153292199,0.2768255698415382,0.5392816663472878,0.5994263820388019
139,-20.043207992899692,0.15792893139734662,-0.9949060616701126,0.23503588370070128,0.5344311332506814,0.6032244321631673
140,-20.160453301550476,0.16264947092444174,-0.975119164797781,0.2935791354077561,0.6228753895011185,0.5708477982603167
141,-20.025805127290575,0.15145873261670467,-0.9963121616511195,0.17184356714035842,0.49519510932279986,0.6087834969328869
142,-20.02454066232725,0.9936335166813618,-0.9089140971107481,0.5912744841589632,0.7673483662606778,0.8003920840792026
143,-20.04530021444977,0.9908147222780941,-0.9674869267349488,0.673175327622282,0.8143681214314904,0.7885886321971062
144,-20.023961278131218,0.1514002378412662,-0.9896664852256071,0.23652430957499349,0.5088761488682318,0.6097794561452633
145,-19.942189727941873,0.1571303056193349,-0.9960411184132348,0.16087727511519664,0.45409616058780766,0.6305747748616983
146,-20.10063150348272,0.15228471751823042,-0.9892328599818294,0.2232125904741418,0.5906719586255723,0.5910080538778443
147,-20.07961969890834,0.1576659352852046,-0.9944045432008037,0.2405839123933631,0.572249483260681,0.5933298098614409
148,-20.111751961643094,0.15451484283348502,-0.9960466958337189,0.28633193176026317,0.5803081459295258,0.5864779171662032
149,-20.154399638404595,0.15883117478928138,-0.9945523302098638,0.32109522960854725,0.6105550723919304,0.5730165414749228
150,-19.95854336629765,0.1552010574162366,-0.9955789849545992,0.21168652547754713,0.4822860885853433,0.6287810937460876
151,-19.902187862382704,0.1421254792403882,-0.9995702378671953,0.10627043847741047,0.356870327465299,0.6405580227293672
152,-20.09797428853031,0.1528057364370961,-0.9901707565001757,0.24261585634072022,0.5626555688190359,0.5907667625826787
153,-20.080025677139886,0.2895442795684171,-0.9882777962646007,0.3080569821686359,0.59759016142508,0.6231635409704123
154,-20.19743659245115,0.1516415503686208,-0.9997812307599702,0.29707408776276134,0.6405347713745855,0.5660023297274814
155,-20.220434218858625,0.3764472605886119,-0.9682723417234138,0.3705211216245805,0.6877835792790985,0.5945552204600819
156,-20.188216376110745,0.14864975878160222,-0.9990862503920427,0.25186230859495345,0.6079120062873883,0.5676755369350378
157,-20.128447927706304,0.15112341653502237,-0.9932041757667841,0.23388545107889222,0.5946313969907184,0.5838496523199174
158,-20.02991827229801,0.9874822166617775,-0.9977912844326406,0.7177970248214702,0.8124297680205173,0.7902779858925795
159,-20.01013457963476,0.15044840016966876,-0.9925424267764716,0.21715460429135436,0.47327158725254603,0.611820474458094
160,-20.022974774563405,0.14954399272838417,-0.9981034866488471,0.19980089252538846,0.48921297407998326,0.6097619390281861
161,-20.10503195627331,0.15221118434474742,-0.9994342644864034,0.2908470764937994,0.6035655343137803,0.5889975378882321
162,-20.170715590570072,0.16289309184227252,-0.9850977224254018,0.3144697560338554,0.620986998618732,0.5701332083778368
163,-20.094882215837877,0.1577506730045396,-0.996867819044848,0.2745551541773503,0.5589178031932165,0.5888897947860844
164,-19.959274930536772,0.1556699482429987,-0.9959563738189181,0.10506423152065797,0.391222239243868,0.6269306283224968
165,-20.08435619223494,0.15358897770870225,-0.9893751903318988,0.23824746663403218,0.5561969844986593,0.5922140604352869
166,-20.00122277056153,0.1489637288363048,-0.995525378678734,0.2324166426863794,0.4741958229847927,0.6156291996132174
167,-20.00448931838888,0.9846857668445141,-0.9767930691946989,0.6695620747542397,0.7863161370754667,0.8048908363435339
168,-20.063502944012253,0.15623334123782764,-0.9984750153292199,0.2768255698415382,0.5392816663472878,0.5994263820388019
169,-20.043207992899692,0.15792893139734662,-0.9949060616701126,0.23503588370070128,0.5344311332506814,0.6032244321631673
170,-20.164583978036973,0.16056655025797906,-0.9786850622526584,0.2873723763100646,0.6206490908588268,0.5703758193648633
171,-20.025805127290575,0.15145873261670467,-0.9963121616511195,0.17184356714035842,0.49519510932279986,0.6087834969328869
172,-20.02454066232725,0.9936335166813618,-0.9089140971107481,0.5912744841589632,0.7673483662606778,0.8003920840792026
173,-20.04530021444977,0.9908147222780941,-0.9674869267349488,0.673175327622282,0.8143681214314904,0.7885886321971062
174,-20.023961278131218,0.1514002378412662,-0.9896664852256071,0.23652430957499349,0.5088761488682318,0.6097794561452633
175,-19.958974641685366,0.15666435751493055,-0.995408619801167,0.16968414936642942,0.4657928287064137,0.6262856845315693
176,-20.10063150348272,0.15228471751823042,-0.9892328599818294,0.2232125904741418,0.5906719586255723,0.5910080538778443
177,-20.07961969890834,0.1576659352852046,-0.9944045432008037,0.2405839123933631,0.572249483260681,0.5933298098614409
178,-20.111751961643094,0.15451484283348502,-0.9960466958337189,0.28633193176026317,0.5803081459295258,0.5864779171662032
179,-20.154399638404595,0.15883117478928138,-0.9945523302098638,0.32109522960854725,0.6105550723919304,0.5730165414749228
180,-19.89280351595713,0.15633041982856755,-0.9981288937087555,0.19710375180353668,0.444392933194087,0.6467043520984024
181,-19.902187862382704,0.1421254792403882,-0.9995702378671953,0.10627043847741047,0.356870327465299,0.6405580227293672
182,-20.09797428853031,0.1528057364370961,-0.9901707565001757,0.24261585634072022,0.5626555688190359,0.5907667625826787
183,-20.080025677139886,0.2895442795684171,-0.9882777962646007,0.3080569821686359,0.59759016142508,0.6231635409704123
184,-20.19743659245115,0.1516415503686208,-0.9997812307599702,0.29707408776276134,0.6405347713745855,0.5660023297274814
185,-20.203654756895972,0.3510651529568073,-0.9708572908281159,0.35467218082740015,0.671392058276319,0.5946710889373931
186,-20.188216376110745,0.14864975878160222,-0.9990862503920427,0.25186230859495345,0.6079120062873883,0.5676755369350378
187,-20.128447927706304,0.15112341653502237,-0.9932041757667841,0.23388545107889222,0.5946313969907184,0.5838496523199174
188,-20.02991827229801,0.9874822166617775,-0.9977912844326406,0.7177970248214702,0.8124297680205173,0.7902779858925795
189,-20.01013457963476,0.15044840016966876,-0.9925424267764716,0.21715460429135436,0.47327158725254603,0.611820474458094
190,-20.022974774563405,0.14954399272838417,-0.9981034866488471,0.19980089252538846,0.48921297407998326,0.6097619390281861
191,-20.10503195627331,0.15221118434474742,-0.9994342644864034,0.2908470764937994,0.6035655343137803,0.5889975378882321
192,-20.14846056063974,0.16116837368266962,-0.9861294889910156,0.3009827839311801,0.6005150207554855,0.5759106745235909
193,-20.094882215837877,0.1577506730045396,-0.996867819044848,0.2745551541773503,0.5589178031932165,0.5888897947860844
194,-19.959274930536772,0.1556699482429987,-0.9959563738189181,0.10506423152065797,0.391222239243868,0.6269306283224968
195,-20.072595985070667,0.15281398972130414,-0.9910474647232747,0.23088139896362347,0.5433633636879978,0.5955760989051424
196,-20.018405323281304,0.15096531973563082,-0.9963700423746396,0.24486474651358825,0.49224529357108376,0.6111725015256102
197,-20.00448931838888,0.9846857668445141,-0.9767930691946989,0.6695620747542397,0.7863161370754667,0.8048908363435339
198,-20.06530838128954,0.1564290442235421,-0.9986757131892514,0.27884422240533213,0.5415147694012139,0.5990070932572745
199,-20.043207992899692,0.15792893139734662,-0.9949060616701126,0.23503588370070128,0.5344311332506814,0.6032244321631673
200,-20.164583978036973,0.16056655025797906,-0.9786850622526584,0.2873723763100646,0.6206490908588268,0.5703758193648633
201,-20.025805127290575,0.15145873261670467,-0.9963121616511195,0.17184356714035842,0.49519510932279986,0.6087834969328869
202,-20.025667004658498,0.992345124692739,-0.9275294557751418,0.6177746755414008,0.7767906819790368,0.7982736825975154
203,-20.04530021444977,0.9908147222780941,-0.9674869267349488,0.673175327622282,0.8143681214314904,0.7885886321971062
204,-20.023961278131218,0.1514002378412662,-0.9896664852256071,0.23652430957499349,0.5088761488682318,0.6097794561452633
205,-19.958974641685366,0.15666435751493055,-0.995408619801167,0.16968414936642942,0.4657928287064137,0.6262856845315693
206,-20.1138728441306,0.15219674285272203,-0.9906757032480451,0.2333156259321231,0.5974923695802739,0.5875876829536477
207,-20.07961969890834,0.1576659352852046,-0.9944045432008037,0.2405839123933631,0.572249483260681,0.5933298098614409
208,-20.111751961643094,0.15451484283348502,-0.9960466958337189,0.28633193176026317,0.5803081459295258,0.5864779171662032
209,-20.153729582130754,0.15878801067344142,-0.9945565867091675,0.3207073143550284,0.60995858304045,0.5732029461150794
210,-19.89280351595713,0.15633041982856755,-0.9981288937087555,0.19710375180353668,0.444392933194087,0.6467043520984024
211,-19.902187862382704,0.1421254792403882,-0.9995702378671953,0.10627043847741047,0.356870327465299,0.6405580227293672
212,-20.09797428853031,0.1528057364370961,-0.9901707565001757,0.24261585634072022,0.5626555688190359,0.5907667625826787
213,-20.063466365317055,0.2758174246443812,-0.9893292883895674,0.28926769203258373,0.5751756102908196,0.6247832226328098
214,-20.195660628511735,0.15165822931672276,-0.9996569855014606,0.2961324404027642,0.639152425360618,0.5664230417755418
215,-20.16147304147929,0.30733659248497935,-0.975584013624111,0.3246973877059295,0.6282076139190603,0.5984091513443365
216,-20.188216376110745,0.14864975878160222,-0.9990862503920427,0.25186230859495345,0.6079120062873883,0.5676755369350378
217,-20.086576002857736,0.1508845235023905,-0.9929699781513619,0.22796428689277648,0.5516813079617078,0.5937487227258545
218,-20.02991827229801,0.9874822166617775,-0.9977912844326406,0.7177970248214702,0.8124297680205173,0.7902779858925795
219,-19.934044405874072,0.1484063837689291,-0.9945968598534414,0.19509907704792329,0.3958437044153719,0.6300580189018337
220,-20.022974774563405,0.14954399272838417,-0.9981034866488471,0.19980089252538846,0.48921297407998326,0.6097619390281861
221,-20.10503195627331,0.15221118434474742,-0.9994342644864034,0.2908470764937994,0.6035655343137803,0.5889975378882321
222,-20.130298102143897,0.1600098114510944,-0.9897696625469299,0.29202411358922575,0.5864140301349052,0.5803104508502367
223,-20.094882215837877,0.1577506730045396,-0.996867819044848,0.2745551541773503,0.5589178031932165,0.5888897947860844
224,-19.959274930536772,0.1556699482429987,-0.9959563738189181,0.10506423152065797,0.391222239243868,0.6269306283224968
225,-20.072595985070667,0.15281398972130414,-0.9910474647232747,0.23088139896362347,0.5433633636879978,0.5955760989051424
226,-20.018405323281304,0.15096531973563082,-0.9963700423746396,0.24486474651358825,0.49224529357108376,0.6111725015256102
227,-20.00448931838888,0.9846857668445141,-0.9767930691946989,0.6695620747542397,0.7863161370754667,0.8048908363435339
228,-20.073359845464868,0.15730179433140004,-0.999570738261812,0.2878465339252462,0.5514734367360883,0.5971372478486019
229,-20.043207992899692,0.15792893139734662,-0.9949060616701126,0.23503588370070128,0.5344311332506814,0.6032244321631673
230,-20.164583978036973,0.16056655025797906,-0.9786850622526584,0.2873723763100646,0.6206490908588268,0.5703758193648633
231,-19.980702250988994,0.1480534107724053,-0.9975009002036535,0.1479186185258039,0.4447260625419017,0.6203767198343005
232,-20.025667004658498,0.992345124692739,-0.9275294557751418,0.6177746755414008,0.7767906819790368,0.7982736825975154
233,-20.04530021444977,0.9908147222780941,-0.9674869267349488,0.673175327622282,0.8143681214314904,0.7885886321971062
234,-20.023961278131218,0.1514002378412662,-0.9896664852256071,0.23652430957499349,0.5088761488682318,0.6097794561452633
235,-19.958974641685366,0.15666435751493055,-0.995408619801167,0.16968414936642942,0.4657928287064137,0.6262856845315693
236,-20.1138728441306,0.15219674285272203,-0.9906757032480451,0.2333156259321231,0.5974923695802739,0.5875876829536477
237,-20.1272702748139,0.1551989553131565,-0.9965613847686232,0.2633941342642206,0.5997222356053412,0.5822809239258281
238,-20.111312849164324,0.15436431241965884,-0.9962680533455402,0.28662696967866436,0.5818278782662043,0.5866425594305954
239,-20.159445045168848,0.15919207874459998,-0.9944015470904933,0.3259922916181359,0.6152365309634751,0.5716049048912631
240,-19.89280351595713,0.15633041982856755,-0.9981288937087555,0.19710375180353668,0.444392933194087,0.6467043520984024
241,-19.890750651564833,0.1412619559569609,-0.9998716788072755,0.10020353757109676,0.3440723603478461,0.6434978382190814
242,-20.071093822923263,0.15218399581634587,-0.9922650364774921,0.24337558992223188,0.5388691468608982,0.5976603518372995
243,-20.06305482141096,0.2367956344102352,-0.9906038410618279,0.2690395471358568,0.5580314214211458,0.616341501078371
244,-20.195660628511735,0.15165822931672276,-0.9996569855014606,0.2961324404027642,0.639152425360618,0.5664230417755418
245,-20.16147304147929,0.30733659248497935,-0.975584013624111,0.3246973877059295,0.6282076139190603,0.5984091513443365
246,-20.188216376110745,0.14864975878160222,-0.9990862503920427,0.25186230859495345,0.6079120062873883,0.5676755369350378
