#@Telescope UH88 
#@Reference Saunders et al. (2018) 
#@Redshift 0.0  
#@Spectrum Train_SN99_3.dat 
#@SN-Name Train_SN99  
#@Phase 0.945 
#@Survey SNFactory 
#@SN-Type SNIa 
#@Units Flux 
# 
# WAVE : 
# SN_SPEC : 
# SN_ERR : 
#end 
3305.0 0.142538408913990611    0.0150725618727880727
3317.0 0.179194761665105617    0.0156330372673501861
3328.0 0.192824978817819570    0.0154461476613861753
3339.0 0.221757234700606487    0.0152461529541113635
3350.0 0.189951042929798281    0.0143326546660573709
3361.0 0.227634273311996038    0.0142580337852603219
3372.0 0.207381231378576530    0.0146157073561879319
3383.0 0.215203275246639708    0.0139399555475930807
3395.0 0.233358206528153617    0.0142901447129515739
3406.0 0.212834929327199718    0.0137668167498367269
3417.0 0.221623864455312708    0.0140906702318207271
3429.0 0.257803993694310341    0.0146843899870959197
3440.0 0.252476742369445228    0.0138350623614217367
3452.0 0.225785181773685423    0.0132052850034677181
3463.0 0.271096923024302605    0.0139604036769293595
3475.0 0.270984736329269116    0.0132813439451074031
3486.0 0.254394300914757454    0.0126787452709465395
3498.0 0.290765679047656656    0.0125919368399866997
3509.0 0.316284956064967371    0.0127439622590621339
3521.0 0.345083386454692387    0.0134287705704005753
3533.0 0.359096258418049874    0.0134638316266909499
3545.0 0.383900573627030117    0.0135545584003681028
3556.0 0.409485203959077615    0.0127700671831401397
3568.0 0.436367097480354293    0.0129979002923196769
3580.0 0.439828699248165478    0.0119712823425959080
3592.0 0.429006969951502948    0.0113836362625739495
3604.0 0.393789397459802737    0.0117170592510343827
3616.0 0.367762370761168467    0.0113484782873535389
3628.0 0.328223947071340061    0.0112275878405854110
3640.0 0.260407929495772461    0.0108497906323844259
3652.0 0.200476584261825463    0.0109669938324414538
3664.0 0.158581599751953212    0.0107291680730206163
3677.0 0.157165384271156561    0.0097563035349523073
3689.0 0.137750142200052744    0.0089616239425633487
3701.0 0.133753138501858992    0.0101362225565599217
3714.0 0.117063724852964957    0.0089852657565910633
3726.0 0.133175609481674784    0.0097432642983813211
3738.0 0.149949143523944423    0.0107671214250552490
3751.0 0.200252346378690771    0.0118205476385645873
3763.0 0.243946083304232342    0.0121536500626763036
3776.0 0.242759355003898725    0.0109432757308661460
3788.0 0.233879994604130725    0.0104906352619728617
3801.0 0.215191393727762470    0.0102521628349668964
3814.0 0.218535157717139439    0.0100472255644174849
3826.0 0.261312184049222629    0.0105815441986870529
3839.0 0.305903833823667537    0.0107262725374324217
3852.0 0.343011969526465510    0.0113717612989009034
3865.0 0.402181489320416419    0.0116149376988938687
3878.0 0.437721589941591771    0.0113504796745928140
3891.0 0.458290127664451319    0.0111543366841302359
3904.0 0.452325153604968666    0.0110581590015192306
3917.0 0.477148398615412583    0.0109066345873789616
3930.0 0.469256694781814976    0.0107600933823935527
3943.0 0.506585314429197187    0.0109160296055051814
3956.0 0.525780820463810472    0.0107729711171118438
3969.0 0.478937395900029095    0.0104619771786909933
3982.0 0.449985485208106439    0.0103728552693256575
3995.0 0.397541288514224711    0.0099276347664004026
4009.0 0.417070107832181680    0.0098315750395840291
4022.0 0.418432676009877269    0.0096556366906447675
4036.0 0.448280975887476174    0.0093688795356073468
4049.0 0.470902858158968485    0.0098643798627912355
4062.0 0.504776979169973772    0.0100231316585710391
4076.0 0.495680486469167014    0.0102239550040903356
4090.0 0.481148236397465845    0.0102097192555102786
4103.0 0.458808699600604830    0.0097152756446942361
4117.0 0.446614109407540760    0.0096460786713167181
4131.0 0.409970234868224592    0.0095576811882829241
4144.0 0.393154044107814349    0.0096397534096590090
4158.0 0.402373411142046666    0.0097010184870713629
4172.0 0.418475857739315005    0.0097543656580307437
4186.0 0.407182872803533824    0.0097059620993175180
4200.0 0.372222989926341008    0.0095048517176536257
4214.0 0.360972311888189568    0.0094829025054106193
4228.0 0.329744341872912294    0.0093726593317063744
4242.0 0.314899789688758980    0.0090528102359868287
4256.0 0.304150425973252037    0.0090632919023413833
4270.0 0.268826416512707389    0.0087528970222906042
4284.0 0.252693530524108978    0.0085682834514901485
4299.0 0.243059651150189765    0.0083972621570175213
4313.0 0.235857088858011016    0.0082996765645749811
4327.0 0.275289281105275840    0.0085789154031133633
4342.0 0.278007750579422730    0.0086184935622208789
4356.0 0.278990260892323039    0.0084788476041299347
4371.0 0.281088687346520760    0.0082691920368228970
4385.0 0.280743765479441298    0.0083254424219510771
4400.0 0.293504009153439827    0.0083938421989564922
4415.0 0.274966644827876250    0.0082146056769896742
4429.0 0.271025787137270102    0.0081915180535986152
4444.0 0.271507853208020788    0.0082361726076185544
4459.0 0.310537180805733004    0.0082455230879064853
4474.0 0.319795651611597898    0.0084209939602323241
4489.0 0.332374384816141510    0.0084045746193709726
4504.0 0.344292594385701922    0.0084733859506813478
4519.0 0.354245718170995372    0.0084834728972981235
4534.0 0.333396164902469316    0.0082791987574403116
4549.0 0.332189369596067152    0.0080508471110771768
4564.0 0.332150528103881570    0.0080699349580051708
4579.0 0.311038525838068569    0.0081742325034292428
4594.0 0.342917181199284660    0.0084103175461842320
4610.0 0.345131072838353758    0.0083634437789631300
4625.0 0.342515417652665521    0.0085766230690861051
4640.0 0.293888761073645310    0.0084869968726776924
4656.0 0.290567142861473671    0.0086874221835763158
4671.0 0.277396130330545387    0.0089538057931525389
4687.0 0.262318302236492995    0.0094697193899337204
4703.0 0.251317270854394759    0.0099006509971982046
4718.0 0.244043751788995400    0.0104145727228782195
4734.0 0.229062680326983820    0.0108486264630361130
4750.0 0.224196052402401230    0.0109711326590948670
4766.0 0.225555201809960804    0.0109678280643919403
4781.0 0.218903092697392387    0.0097563783676418332
4797.0 0.234010724159289030    0.0094812628534186160
4813.0 0.214175068846984645    0.0093016734319412622
4829.0 0.211887223691423238    0.0149825995359026323
4846.0 0.186170238274748517    0.0133645150545371599
4862.0 0.144259904456876753    0.0108387337178185942
4878.0 0.171160113019580673    0.0098204511210731888
4894.0 0.182427795284357180    0.0094791535801656678
4910.0 0.187853345778692143    0.0095386497526525182
4927.0 0.165817880229184894    0.0092383718091509012
4943.0 0.192558814808678425    0.0090009678855634649
4960.0 0.182136035584067102    0.0085283048732470324
4976.0 0.163899722533653008    0.0080416351648900757
4993.0 0.179088439825622753    0.0076454371839786454
5009.0 0.176085978641441127    0.0073381502772813306
5026.0 0.186730542624626794    0.0070309087534781304
5043.0 0.177376627060110204    0.0067984946645144517
5060.0 0.193745783345448536    0.0065700208270340205
5076.0 0.219508444769781513    0.0065100116204744821
5093.0 0.251120096009124050    0.0065223795739324545
5110.0 0.233308748350143508    0.0062642411063125372
5127.0 0.237400708606735594    0.0060957147522887785
5144.0 0.236358664064954149    0.0060314925999182256
5162.0 0.225083241620217728    0.0058372096320845118
5179.0 0.219027910034246681    0.0056776651953489186
5196.0 0.226527670512770590    0.0056246323934784955
5213.0 0.236479389096121817    0.0055840486869634456
5231.0 0.208922122156275897    0.0054980761080915845
5248.0 0.169906836810548634    0.0050733885366957927
5266.0 0.153372547962866923    0.0048857686468414359
5283.0 0.138624516058319019    0.0046611435414066326
5301.0 0.151712464972479560    0.0045908818827631133
5318.0 0.160269315851535948    0.0046012175251602611
5336.0 0.152615522519969876    0.0045273476901158431
5354.0 0.157908148946838411    0.0044517812172734008
5372.0 0.168221793903735289    0.0044117355061560025
5390.0 0.174413081028010675    0.0043465299460126450
5408.0 0.158342771010210825    0.0041818899797356601
5426.0 0.150382185906421328    0.0040891790028710299
5444.0 0.127139969593833918    0.0039598160434373662
5462.0 0.122683020788787400    0.0039313044640055823
5480.0 0.141454100230269775    0.0039519736224519651
5498.0 0.161720691301250413    0.0039747784808454260
5517.0 0.177143085033507452    0.0040033803986387279
5535.0 0.199077129155917271    0.0040078069804529003
5553.0 0.198492854871969437    0.0039333966426134395
5572.0 0.200730246443508259    0.0039179790200067708
5590.0 0.195429708911737054    0.0038163639598240086
5609.0 0.191028090707707404    0.0037157771203959662
5628.0 0.198878874880678264    0.0037145078506439014
5647.0 0.186726083408288251    0.0036134258151711636
5665.0 0.184620811992830786    0.0035613357157698046
5684.0 0.193055614532526815    0.0035460211079875112
5703.0 0.186984280558298493    0.0034446702403918687
5722.0 0.187969339004287750    0.0033996265335027678
5741.0 0.171561706537443848    0.0033219827118825171
5760.0 0.158806171116511408    0.0032167938744986054
5780.0 0.160349228026199497    0.0031976103894931071
5799.0 0.166223888877502890    0.0032026766352024785
5818.0 0.178193555575809820    0.0031889914683050939
5838.0 0.175833583814394290    0.0031598325186337544
5857.0 0.174860436112827838    0.0031144233581239526
5876.0 0.175453044156148263    0.0030775505071069121
5896.0 0.173491222833005498    0.0030687932497146068
5916.0 0.173362520864296904    0.0029621195975232818
5935.0 0.174362716169675885    0.0029537105471901929
5955.0 0.172145524999206517    0.0029552743627379034
5975.0 0.170027053543839568    0.0029241689000298076
5995.0 0.170665984353801453    0.0028784368709676308
6015.0 0.166269284577809678    0.0028447239709445647
6035.0 0.154967318931316406    0.0027854134958767611
6055.0 0.147918025390300190    0.0027406890644419801
6075.0 0.125594540991173786    0.0026117967433694875
6095.0 0.097311723895545418    0.0024788263220785756
6116.0 0.070920181111732317    0.0023273478444470171
6136.0 0.058786094681752520    0.0022091508421834276
6157.0 0.071896650340402032    0.0022301696367438245
6177.0 0.076104912126848362    0.0022807312125649477
6198.0 0.095434819805615523    0.0023223161505179332
6218.0 0.116276923627821965    0.0023609087538856086
6239.0 0.132855087005457617    0.0024027963152970428
6260.0 0.132653845321062364    0.0023806258362407194
6281.0 0.136631121032258829    0.0023803086267074622
6302.0 0.145638710291118606    0.0023954881082021155
6323.0 0.142258212450775107    0.0023607586104857610
6344.0 0.129652928900623049    0.0022999546981798060
6365.0 0.127878860820812013    0.0022523009513225707
6386.0 0.130583165537056095    0.0022768211385797233
6407.0 0.128642459523642921    0.0022625629857977092
6429.0 0.125070236521971551    0.0023150563415042283
6450.0 0.116164900798864434    0.0023121636761768640
6471.0 0.113990163796734614    0.0022293769486771472
6493.0 0.110980914082184579    0.0021230670479502642
6515.0 0.106808390779383061    0.0020979016949222136
6536.0 0.104794584306412905    0.0020710640218035287
6558.0 0.098755948317202094    0.0020365588538525047
6580.0 0.096345655681577658    0.0020112063687112657
6602.0 0.100065005860149173    0.0020215336352742727
6624.0 0.096338508004097503    0.0019928032865756075
6646.0 0.091482905817072024    0.0019653259859485584
6668.0 0.091188425552805472    0.0019488762036143287
6690.0 0.086424141822764880    0.0019049755207867095
6713.0 0.086614234165010448    0.0018853863369025553
6735.0 0.080099100525596323    0.0018691264806837068
6757.0 0.081412190755485891    0.0018559020588757287
6780.0 0.077360551367534044    0.0019562016365444663
6803.0 0.071159742166477025    0.0018581981582066237
6825.0 0.070020239444176902    0.0019055496055119731
6848.0 0.071047039966249129    0.0018870016004917287
