#@Telescope UH88 
#@Reference Saunders et al. (2018) 
#@Redshift 0.0  
#@Spectrum Train_SN5_3.dat 
#@SN-Name Train_SN5  
#@Phase 3.855 
#@Survey SNFactory 
#@SN-Type SNIa 
#@Units Flux 
# 
# WAVE : 
# SN_SPEC : 
# SN_ERR : 
#end 
3305.0 -0.0540351135645549888  0.0515067633094702035
3317.0  0.0660924435002873956  0.0492477020357971751
3328.0  0.0804252014660153669  0.0471161521612966719
3339.0  0.0760706710950432990  0.0463389975117051850
3350.0  0.0021636539721480471  0.0489740247183743857
3361.0  0.0529457261019242731  0.0460115157087638837
3372.0  0.0048362066251773405  0.0451568298862399034
3383.0  0.0554280386788821161  0.0457025747661087417
3395.0  0.0179478607922069662  0.0449922418256959375
3406.0  0.0184115307139412175  0.0462392252737367573
3417.0  0.0781216344158780079  0.0459197570991042234
3429.0  0.1897599666803664042  0.0442169826816631306
3440.0  0.1153519651533486540  0.0432714510720388565
3452.0  0.0836224946370623945  0.0414205542076476890
3463.0  0.1012928401227179837  0.0404231238604572801
3475.0  0.1829959448627784258  0.0385578637091290935
3486.0  0.1367127409483978873  0.0367368523358752863
3498.0  0.1591565868724079680  0.0385672457750598219
3509.0  0.1693961463293362779  0.0394015264001686891
3521.0  0.2035006412784003405  0.0408498128187255519
3533.0  0.2255844308112252561  0.0378092374830131042
3545.0  0.2334532275786642963  0.0380589274972777322
3556.0  0.2510589851332249434  0.0333485355061178546
3568.0  0.2349741094975582867  0.0304303097933284229
3580.0  0.1644464378391324866  0.0326005784242356517
3592.0  0.1465616944899723051  0.0309671343964302986
3604.0  0.1705809870950966145  0.0312075228020227587
3616.0  0.1367321677575675798  0.0306984389435432832
3628.0  0.2169639020258257445  0.0334043074778924004
3640.0  0.1710460505962370925  0.0338879717766632019
3652.0  0.1454145249676720986  0.0297928500192396854
3664.0  0.1684207419408088324  0.0265272756682759930
3677.0  0.1061326011786167811  0.0311774516922789097
3689.0  0.0681045365315995493  0.0271926947613698455
3701.0  0.0949974644934681173  0.0302391664510876547
3714.0  0.1111433445728212815  0.0334461901518102248
3726.0  0.1238973651867585068  0.0329915025979753140
3738.0  0.1670123263482211629  0.0339121468089881375
3751.0  0.0306357890641020536  0.0339860050964830296
3763.0  0.1314076149906517887  0.0336648513173928021
3776.0  0.1114794306045358147  0.0302638217316329936
3788.0  0.1151999304549825576  0.0294524512044641237
3801.0  0.0872223984862394580  0.0302257120661855345
3814.0  0.1331403789888080391  0.0292654183206425555
3826.0  0.1946749880254437237  0.0310608567878563543
3839.0  0.2027541742200114627  0.0315666907651525191
3852.0  0.2258494610624858512  0.0313755487319187856
3865.0  0.2878107235846484313  0.0306840119056057611
3878.0  0.3087719093979716667  0.0298820546131258781
3891.0  0.2806907212819306219  0.0284315611004550620
3904.0  0.3296523892934111188  0.0282679747113724969
3917.0  0.4385976792371879540  0.0290003419883952396
3930.0  0.3623978365195918983  0.0276101270567536902
3943.0  0.3457569808171830350  0.0271804258806671341
3956.0  0.3416226214553909069  0.0269118726203505486
3969.0  0.2567948084670314546  0.0256515715567644000
3982.0  0.2776965674940038986  0.0254148356283255793
3995.0  0.2304868473914348515  0.0239709417510632419
4009.0  0.2977059875547634071  0.0226492584328166283
4022.0  0.2888077639477810710  0.0250358779019522783
4036.0  0.3327422078627235713  0.0247873333940597518
4049.0  0.3372883402648171880  0.0247674423366988535
4062.0  0.3579623755589350642  0.0255209813895101272
4076.0  0.3495851649994164423  0.0246839664540352173
4090.0  0.3374008305963082099  0.0243306796397309150
4103.0  0.3079269402615393281  0.0238558745783729355
4117.0  0.3233230982350980831  0.0241201171392198994
4131.0  0.3409260194974652602  0.0240927959031461587
4144.0  0.3133732108442638942  0.0238053562753185420
4158.0  0.3551706407904829943  0.0242458843797629595
4172.0  0.3160683874174895491  0.0241741129386208210
4186.0  0.3129131533433589518  0.0241025206397847552
4200.0  0.2858508459488106057  0.0237563253688222627
4214.0  0.2603975987448662321  0.0228498116755905985
4228.0  0.2414684403859225781  0.0229677546668779139
4242.0  0.2969654268210182857  0.0231943312539366515
4256.0  0.2315511416716457271  0.0227123055846046341
4270.0  0.2125183667814688482  0.0217771610187224400
4284.0  0.1547971454182862916  0.0210396989955950429
4299.0  0.2092412892095337484  0.0212643356220007171
4313.0  0.1696327319341432993  0.0207307714783843723
4327.0  0.1865683107915166450  0.0205393379226831777
4342.0  0.1464055183662448800  0.0203037725019763471
4356.0  0.1918124867668611344  0.0204108444303569454
4371.0  0.1450669285842758893  0.0195446740311510346
4385.0  0.1945226387169692595  0.0198697250978647350
4400.0  0.1962148414467618507  0.0199777889843563844
4415.0  0.2130392580475320985  0.0197364596799412401
4429.0  0.2263508589855846020  0.0195092454784680479
4444.0  0.2203794176017757900  0.0197369710141614696
4459.0  0.2386620613468303509  0.0194436768743743091
4474.0  0.2438070102759759827  0.0193773597776169711
4489.0  0.3317694903246631299  0.0196827638694023581
4504.0  0.3402808504657360844  0.0195718524567397786
4519.0  0.3169675443803890436  0.0186134839719825466
4534.0  0.3399209265762799803  0.0188190077242378108
4549.0  0.2926849318144715828  0.0186980974645859430
4564.0  0.2788593439233703619  0.0188230983499573928
4579.0  0.2583372450436257073  0.0185410759954302631
4594.0  0.2914207302270195865  0.0188330192650692438
4610.0  0.2878316208845243529  0.0190149237694597351
4625.0  0.2953028724729822585  0.0194674701589217340
4640.0  0.2386915946607147399  0.0193699694680342857
4656.0  0.2663569637108289534  0.0200385781875033891
4671.0  0.2120164783979366918  0.0209170604640728681
4687.0  0.1602862663570274737  0.0222933462564118001
4703.0  0.1733283919779724791  0.0241202138819314807
4718.0  0.1897955410643532848  0.0250826182797521703
4734.0  0.1872683475758116500  0.0256134071560258081
4750.0  0.2176767559281188313  0.0235537269120229334
4766.0  0.1616331384562593176  0.0221157499967277911
4781.0  0.1902450366102560741  0.0217067364634557398
4797.0  0.1312409595011358454  0.0392026649156521634
4813.0  0.1152882208540222803  0.0382158362518631375
4829.0  0.0912226581321231994  0.0324051263543327084
4846.0  0.1416677563996371902  0.0270181326353876976
4862.0  0.1870200442136424612  0.0239738451719421451
4878.0  0.1683505777234614031  0.0227021895774145478
4894.0  0.2213833680698628070  0.0226385620745972391
4910.0  0.1801918882876110684  0.0217121823124498819
4927.0  0.1653553429910038230  0.0214184791176427053
4943.0  0.1208906252349599697  0.0202678566294908456
4960.0  0.1236424615658139881  0.0184228081821876284
4976.0  0.1068379255032402414  0.0173560258410158895
