#@Telescope UH88 
#@Reference Saunders et al. (2018) 
#@Redshift 0.0  
#@Spectrum Train_SN55_11.dat 
#@SN-Name Train_SN55  
#@Phase 23.808 
#@Survey SNFactory 
#@SN-Type SNIa 
#@Units Flux 
# 
# WAVE : 
# SN_SPEC : 
# SN_ERR : 
#end 
3305.0 -0.0064567533668902083  0.00444706971170838808
3317.0  0.0030290360732716463  0.00439391755355249703
3328.0  0.0035879436588651340  0.00411641210418938006
3339.0  0.0017743041711046831  0.00402792441507218366
3350.0  0.0008863614285621217  0.00395724996966550450
3361.0  0.0070000189040198835  0.00400663505111182455
3372.0  0.0070746126368457334  0.00385984783726913382
3383.0  0.0038783649897082052  0.00378121956266448201
3395.0  0.0037869521683691560  0.00386688031847560922
3406.0  0.0039762841030096547  0.00366722478921770092
3417.0  0.0057499434335526109  0.00364822056291379824
3429.0  0.0095103903425655511  0.00369702504603664807
3440.0  0.0037243651738451699  0.00351041340285941248
3452.0  0.0146677230002547482  0.00347322853575935276
3463.0  0.0093370052940914099  0.00340942630459553598
3475.0  0.0088118422558814882  0.00333754409405948981
3486.0  0.0067697288062693369  0.00332655151271267014
3498.0  0.0127926886017359440  0.00319594904328714905
3509.0  0.0109098158156296730  0.00323885693298877134
3521.0  0.0141478766289035648  0.00328536646414779232
3533.0  0.0151060345245151422  0.00327002725909719986
3545.0  0.0121372148053960332  0.00328179807330246940
3556.0  0.0111948254565641878  0.00313955837307778587
3568.0  0.0117703167399056327  0.00296454440143011392
3580.0  0.0155916884898958351  0.00299027879165615846
3592.0  0.0200202255094293034  0.00297236524494249189
3604.0  0.0092698722824513160  0.00281286685186032340
3616.0  0.0097616786270309144  0.00270176581121563250
3628.0  0.0135086841543643876  0.00269197459893185092
3640.0  0.0185084565848631817  0.00276524478033091580
3652.0  0.0162803089289967756  0.00280864638905259844
3664.0  0.0174109056831719712  0.00280070906833526775
3677.0  0.0200823862963358767  0.00275652757578572936
3689.0  0.0213814496208048661  0.00278642384939202601
3701.0  0.0191554158343713310  0.00249325812435159016
3714.0  0.0199608657768177884  0.00233903747592145500
3726.0  0.0133303097281887804  0.00248147884346478463
3738.0  0.0141601270131569701  0.00235080270693860697
3751.0  0.0096430104612913597  0.00236729130317453332
3763.0  0.0078566482551884389  0.00236846877637441038
3776.0  0.0062213866993524472  0.00242627442239701447
3788.0  0.0087942698944789982  0.00245676818483780545
3801.0  0.0101369931743968845  0.00221573609787441284
3814.0  0.0068222508653840667  0.00208517879328678742
3826.0  0.0115899876164075235  0.00232594292332262897
3839.0  0.0124147770437598136  0.00209691349534746113
3852.0  0.0158898709377852387  0.00233927543938962758
3865.0  0.0220525080142204080  0.00251503225361817545
3878.0  0.0190779575915341025  0.00258168096236240964
3891.0  0.0229984733948859037  0.00269572144296253502
3904.0  0.0274785101791233111  0.00251981702522676050
3917.0  0.0285166245985253135  0.00242503192345381235
3930.0  0.0275187022174777675  0.00231703925311599942
3943.0  0.0335180184344300441  0.00234607287738162551
3956.0  0.0354237307181281894  0.00241377255969666294
3969.0  0.0331700815795858833  0.00233947854979938167
3982.0  0.0339849360512310128  0.00253940988828743695
3995.0  0.0313149659483350357  0.00248308130277219387
4009.0  0.0247571332422088439  0.00230186937898004939
4022.0  0.0242232806351598412  0.00226291800977020075
4036.0  0.0282305025143884530  0.00223545754377126472
4049.0  0.0277846334494243272  0.00215047519251355219
4062.0  0.0211274288194669840  0.00209180564748132113
4076.0  0.0254441054985662177  0.00215855715576604911
4090.0  0.0206909112628346006  0.00204890836630730296
4103.0  0.0246336741570542285  0.00203519099387484579
4117.0  0.0224179525839416256  0.00199269671868909475
4131.0  0.0217379824106244263  0.00198636393819842530
4144.0  0.0186136365747839871  0.00196426391407678990
4158.0  0.0180859100579244848  0.00191177975078726825
4172.0  0.0182254637229566675  0.00186000679078502772
4186.0  0.0187708306271546777  0.00195169872781568031
4200.0  0.0185215738863723396  0.00191008229486319073
4214.0  0.0239492662824843834  0.00199352475110647041
4228.0  0.0180358755571695117  0.00195961744473294912
4242.0  0.0224731014736032630  0.00192845450125038432
4256.0  0.0233164111529223332  0.00194788301148928400
4270.0  0.0257040656791414426  0.00194235891348342815
4284.0  0.0238876455343222521  0.00192268072062946839
4299.0  0.0244070918368222908  0.00189197323754541360
4313.0  0.0239787518090670906  0.00185109809359916837
4327.0  0.0268314393754231079  0.00189962440244654716
4342.0  0.0254204236030248880  0.00190035627874574130
4356.0  0.0217649350013564696  0.00187905751351162076
4371.0  0.0189535384134101280  0.00184018827104426817
4385.0  0.0184286633573381362  0.00179242634527443856
4400.0  0.0155089232393743805  0.00180440178642652196
4415.0  0.0147687275397676704  0.00176700686666825366
4429.0  0.0130457708542556020  0.00175436763408652889
4444.0  0.0182100561777711160  0.00176225218554583430
4459.0  0.0194778537809201790  0.00174915789054545128
4474.0  0.0169576447747872838  0.00173890630208936234
4489.0  0.0204542948720877749  0.00173998861904990664
4504.0  0.0221832741789224214  0.00174830905831238376
4519.0  0.0230348092924134544  0.00172846987466348297
4534.0  0.0289394400622759868  0.00174393104834218854
4549.0  0.0363381292253062912  0.00178587186003130840
4564.0  0.0457014070053660681  0.00183007945623413822
4579.0  0.0491175137012522869  0.00185917719338911532
4594.0  0.0499842445812508848  0.00185382838638391625
4610.0  0.0508460008292471038  0.00182516855523963493
4625.0  0.0503015126544782212  0.00185106268579346401
4640.0  0.0527106637845568757  0.00183412949551567200
4656.0  0.0430858004024428642  0.00175537034106013133
4671.0  0.0365503109724099051  0.00173738322916822227
4687.0  0.0279988797275368718  0.00170746977594651720
4703.0  0.0209379910956579811  0.00159957285898630944
4718.0  0.0217301388688415816  0.00161176336136372887
4734.0  0.0203201608456319953  0.00161086431651409970
4750.0  0.0215979234661754192  0.00162827875228134479
4766.0  0.0200347748426683188  0.00163485168756291122
4781.0  0.0241997464204156236  0.00170171269483133697
4797.0  0.0215845480822560859  0.00174319172099281108
4813.0  0.0301870964737848343  0.00186774127913062835
4829.0  0.0289872921091281002  0.00195090204356915416
4846.0  0.0204008191807355105  0.00198670749683030508
4862.0  0.0282923030853575765  0.00220532471388820532
4878.0  0.0348009672134826711  0.00238780962031303126
4894.0  0.0332706296246695829  0.00256154646355977351
4910.0  0.0462175312978036490  0.00272095673150372398
4927.0  0.0501938120803686119  0.00275363216883738439
4943.0  0.0549428460194400087  0.00239616970334540543
4960.0  0.0461677253409338295  0.00227529265443020311
4976.0  0.0397693945210126978  0.00219696941358695635
4993.0  0.0361136075291957903  0.00375881128681934467
5009.0  0.0298881982436357031  0.00325514415153455028
5026.0  0.0322189037592736024  0.00266775734759415982
5043.0  0.0240174498111486168  0.00229276144600158282
5060.0  0.0237884331904700125  0.00216019974097924478
5076.0  0.0214594709353909639  0.00210788748102652777
5093.0  0.0194976664008366350  0.00205179823526668121
5110.0  0.0227273510547831327  0.00198353840205534081
5127.0  0.0236072718437979751  0.00190291712306914283
5144.0  0.0208762617309253586  0.00179012793270613615
5162.0  0.0201962481044121976  0.00165927007702426263
5179.0  0.0232153487070013084  0.00159178916908290949
5196.0  0.0270628014505173396  0.00155022824449791829
5213.0  0.0287535013263723153  0.00149477615969977095
5231.0  0.0350191693108138288  0.00148521630485817899
5248.0  0.0336914801588983556  0.00144194017768286306
5266.0  0.0397748481459148998  0.00142840883463877123
5283.0  0.0436243610636762105  0.00139491505790778625
5301.0  0.0484988703473111238  0.00138258540318447970
5318.0  0.0440814763565921669  0.00134262428589527788
5336.0  0.0442929649102667897  0.00132758040902226210
5354.0  0.0396875572811583657  0.00127999191035054372
5372.0  0.0407785089269252082  0.00125821038202821576
5390.0  0.0472792493259308125  0.00130917651996777457
5408.0  0.0556576879845194147  0.00135733728303907950
5426.0  0.0613386501112090712  0.00127173569670754774
5444.0  0.0695825775622651854  0.00127809483574271463
5462.0  0.0714308583800807723  0.00127386814347268690
5480.0  0.0750047648969857234  0.00126452391779768945
5498.0  0.0732956005701673602  0.00122830814035874850
5517.0  0.0747139937497780515  0.00119492348062163935
5535.0  0.0702725137210553491  0.00114578827332754724
5553.0  0.0675601108981619958  0.00112100282635783856
5572.0  0.0668674839490501216  0.00110497851310205884
5590.0  0.0620805920171015463  0.00106017444262380836
5609.0  0.0585697339229234795  0.00102727767242322956
5628.0  0.0529447736798806454  0.00099965149908045974
5647.0  0.0507513642638529883  0.00097836725928542815
5665.0  0.0430274435614190071  0.00093084877866864276
5684.0  0.0410048360069506512  0.00091637749622030932
5703.0  0.0352418496009870505  0.00090476504439884872
5722.0  0.0364923905686819414  0.00087394146505252127
5741.0  0.0369027058269433203  0.00086625932350743674
5760.0  0.0394647279942628715  0.00085825984079045310
5780.0  0.0419122801854892452  0.00085631654999523813
5799.0  0.0492184764405113467  0.00086993424178185175
5818.0  0.0514120374114348452  0.00085679734592595212
5838.0  0.0515080203249513244  0.00085508857676786280
5857.0  0.0567631254367889360  0.00086438980568127486
5876.0  0.0561390366023345952  0.00084846892517060658
5896.0  0.0558161655086934286  0.00082110654778369519
5916.0  0.0539783802744054977  0.00080966414257443238
5935.0  0.0457370725525838850  0.00077712049972412163
5955.0  0.0387442590085498098  0.00075024229090590259
5975.0  0.0359613259517231332  0.00073173830463821202
5995.0  0.0324124775799106840  0.00070389301076621835
6015.0  0.0326173138421144010  0.00069836506793156288
6035.0  0.0349575260759231871  0.00070997862105005795
6055.0  0.0329724196860319979  0.00068927686247989865
6075.0  0.0306175074982028735  0.00066915139988275830
6095.0  0.0306597952257899806  0.00084693342408901219
6116.0  0.0310213982256206562  0.00065439548105904449
6136.0  0.0240364974826418609  0.00060000600027381487
6157.0  0.0217143861384258008  0.00065926164541364198
6177.0  0.0224791637170694211  0.00059184343137669640
6198.0  0.0248209662074523538  0.00058291782903066396
6218.0  0.0267435547824051087  0.00058766091718210646
6239.0  0.0287164730722622684  0.00059674582642829134
6260.0  0.0308298032213486888  0.00060179042797194938
6281.0  0.0318957710906362032  0.00059490305208022146
6302.0  0.0336581252047918680  0.00060512990230189025
6323.0  0.0363387375835014168  0.00061102285899294331
6344.0  0.0417497892312267277  0.00061892181207517276
6365.0  0.0461741337664823975  0.00062397604119383463
6386.0  0.0520472890773276201  0.00063835327210170025
6407.0  0.0583801472121394729  0.00064516211206466561
6429.0  0.0591849733628095481  0.00064381569287038872
6450.0  0.0611935842911932107  0.00064640308339611134
6471.0  0.0628776600807949559  0.00064397931471073440
6493.0  0.0606593615413336187  0.00062787918829535026
6515.0  0.0617267641212179974  0.00062602518267278510
6536.0  0.0626236223336945341  0.00062964675333440558
6558.0  0.0596981028041261574  0.00064040518028048903
6580.0  0.0570827021165235329  0.00061457966231705133
6602.0  0.0524628701857384333  0.00059724464299582914
6624.0  0.0465316209324324395  0.00057972330140026399
6646.0  0.0418326525711779848  0.00059736727558611048
6668.0  0.0374949265127426171  0.00056322680826441330
6690.0  0.0321196147467042031  0.00052809325627172572
6713.0  0.0317521069727100397  0.00051217671993187533
6735.0  0.0299560755588382868  0.00049758589317194736
6757.0  0.0278885409086491835  0.00047950228557771857
6780.0  0.0265957818188790607  0.00047148621955522585
6803.0  0.0267310982536192558  0.00045951631612595255
6825.0  0.0244327102546854184  0.00045327072596321031
6848.0  0.0253609090978274415  0.00045240888176579407
6871.0  0.0264042575698988785  0.00045176102553140600
6894.0  0.0254501036489459959  0.00044912210811312629
6917.0  0.0247927226711601237  0.00044467982670643320
6940.0  0.0261851074874819567  0.00045057149228700584
6963.0  0.0250827582922068699  0.00044748072917940088
6986.0  0.0246791755564505569  0.00043828537890981445
7009.0  0.0248679435611594765  0.00048376738169936544
7033.0  0.0229738345232614362  0.00045594142984869561
7056.0  0.0225114302338240736  0.00047120542158980737
7079.0  0.0224511232096833227  0.00046701299350955543
7103.0  0.0222957666984906731  0.00047371970226040862
7127.0  0.0220482002620919597  0.00046154121145446499
7150.0  0.0238196432504731402  0.00044092058966557128
7174.0  0.0273975871807277324  0.00045089641202392355
7198.0  0.0268469150548678627  0.00044561251902587600
7222.0  0.0269154756357707081  0.00044300319603608415
7246.0  0.0267020203078714158  0.00045325160258638487
7270.0  0.0266602494147072447  0.00044289170847125150
7295.0  0.0263395287414569107  0.00045643076338092371
7319.0  0.0280873646092231789  0.00045437233530038867
7343.0  0.0290323432349657573  0.00048082988964351912
7368.0  0.0314767728064951693  0.00067292352030355314
7392.0  0.0327137372006525984  0.00058091878770467962
7417.0  0.0329756447944937123  0.00049745518901076261
7442.0  0.0314311562254422083  0.00046204624288138387
7466.0  0.0284362157653988978  0.00049565076308671441
7491.0  0.0247886732141022435  0.00045610074603365117
7516.0  0.0250354200550865560  0.00046481387727377219
7541.0  0.0245692830541779372  0.00046875138726649497
7566.0  0.0282889110674539382  0.00049183095230949294
7592.0  0.0289137189946196728  0.00048252025965245455
7617.0  0.0302130973232885985  0.00050569080783170045
7642.0  0.0316585925978572699  0.00048425358213434146
7668.0  0.0329716269290202257  0.00053672976536440109
7693.0  0.0315461695124572422  0.00046797495740021864
7719.0  0.0321345111974464595  0.00050089679058888410
7745.0  0.0298119896646067278  0.00049007729475182983
7770.0  0.0280833389573214298  0.00047648565317450267
7796.0  0.0258726192673313649  0.00045296899985719692
7822.0  0.0259192950558325731  0.00043615444114104553
7848.0  0.0241588044175603568  0.00043196238157126339
7874.0  0.0240512377132545731  0.00042647006232007854
7901.0  0.0225728400128575556  0.00042120934336891482
7927.0  0.0203413768050961126  0.00041307854003223328
7953.0  0.0189706133474550585  0.00040326797064004605
7980.0  0.0175635511264261891  0.00040216963441020478
8007.0  0.0177346057882532653  0.00042639862640321031
8033.0  0.0172586146103651181  0.00048282770292413412
8060.0  0.0165316114630936276  0.00040514360244930079
8087.0  0.0159273552175131852  0.00051009707381086773
8114.0  0.0136582964450149679  0.00041321786019922583
8141.0  0.0128256204694866451  0.00046089735891655125
8168.0  0.0110766545393040650  0.00044508237828408089
8195.0  0.0074978200242506341  0.00041629766400704199
8222.0  0.0052034184033078355  0.00036868582926091867
8250.0  0.0042030676499249919  0.00032663495061784347
8277.0  0.0064440502993261487  0.00035163282034566211
8305.0  0.0063722921867150660  0.00033782448721766549
