#@Telescope UH88 
#@Reference Saunders et al. (2018) 
#@Redshift 0.0  
#@Spectrum Train_SN16_9.dat 
#@SN-Name Train_SN16  
#@Phase 18.900 
#@Survey SNFactory 
#@SN-Type SNIa 
#@Units Flux 
# 
# WAVE : 
# SN_SPEC : 
# SN_ERR : 
#end 
3305.0 -2.706637274097483e-02  0.0107595988299973872
3317.0 -1.794058618578567e-02  0.0105095621042700753
3328.0  2.235702806356452e-02  0.0101457361328153774
3339.0  2.791883890221012e-02  0.0098553344243774484
3350.0  3.963436386724498e-02  0.0101248791658397584
3361.0  3.578719522347891e-02  0.0099596982410462970
3372.0  3.636261702217029e-02  0.0098741546448559685
3383.0  1.716851838823439e-02  0.0097235434912617425
3395.0  3.387050278641955e-02  0.0094934807347690151
3406.0  3.882665810497647e-02  0.0092234232519885755
3417.0  2.979546566289102e-02  0.0091210786387302296
3429.0  2.553837543735501e-02  0.0087808726355595983
3440.0  2.204742565451765e-02  0.0087058578899528172
3452.0  1.583181958440295e-02  0.0083441512178894766
3463.0  1.473162173343675e-05  0.0080583704582720822
3475.0  1.444553126101603e-02  0.0080329741778209021
3486.0  1.445600201419039e-02  0.0077679127585574990
3498.0  3.736150611329073e-02  0.0078253402366547497
3509.0  3.631894739062473e-02  0.0078743303283674727
3521.0  3.413521984816507e-02  0.0080092787620296250
3533.0  4.118102583569004e-02  0.0077047512011359578
3545.0  4.496568182084763e-02  0.0076046808187370122
3556.0  5.838488132495124e-02  0.0073491886406073775
3568.0  4.517506087724730e-02  0.0071421655190448876
3580.0  2.407878636404172e-02  0.0068148030985141729
3592.0  4.136974472507993e-02  0.0066520305348977829
3604.0  3.387704042799172e-02  0.0065507525754329521
3616.0  4.041010946518499e-02  0.0063922034451871076
3628.0  2.585127914502233e-02  0.0065371583941880003
3640.0  3.401757045812159e-02  0.0067483138545954141
3652.0  4.315736550241656e-02  0.0065373188817704399
3664.0  6.162871440306426e-02  0.0063854306327584187
3677.0  5.464204734869879e-02  0.0066648693504315426
3689.0  7.787454269291874e-02  0.0065596933152105262
3701.0  7.509156449128045e-02  0.0066738125028032438
3714.0  7.285445526700277e-02  0.0068075860197788730
3726.0  6.922145596828738e-02  0.0068488588382554089
3738.0  5.366659996470440e-02  0.0066524092072481828
3751.0  4.504770189528252e-02  0.0065395391811094742
3763.0  4.267578106557247e-02  0.0067194804704069945
3776.0  3.487043903081173e-02  0.0064854949002520670
3788.0  4.312358128892838e-02  0.0062865761224036292
3801.0  3.915944915472850e-02  0.0060191573608644848
3814.0  2.127454464542185e-02  0.0056652295690035387
3826.0  4.262483213829561e-02  0.0059434238269800276
3839.0  5.219865974392675e-02  0.0060347946387317745
