#@Telescope UH88 
#@Reference Saunders et al. (2018) 
#@Redshift 0.0  
#@Spectrum Train_SN46_11.dat 
#@SN-Name Train_SN46  
#@Phase 38.385 
#@Survey SNFactory 
#@SN-Type SNIa 
#@Units Flux 
# 
# WAVE : 
# SN_SPEC : 
# SN_ERR : 
#end 
3305.0  0.0160335232716979428  0.0238540319968053756
3317.0  0.0414087423868031920  0.0235626648780064771
3328.0  0.0119668616949375126  0.0230155500133752168
3339.0 -0.0130981895347020028  0.0219553392601062360
3350.0  0.0170709057355642839  0.0212557263142058063
3361.0  0.0094832096226518010  0.0204746695143243201
3372.0  0.0194379709837317338  0.0203641723802065015
3383.0  0.0110524291766594517  0.0205411085851575047
3395.0  0.0275267408411692636  0.0204877372723074637
3406.0 -0.0149902502012915391  0.0191734521433924131
3417.0  0.0373303833744940070  0.0192040401367204704
3429.0  0.0030582105384904554  0.0179789929587642755
3440.0  0.0238680015464767248  0.0177960346494441327
3452.0  0.0152721061862546130  0.0177543978625569719
3463.0 -0.0108486261854002109  0.0176195852323371184
3475.0 -0.0418913007723838368  0.0174140941188867006
3486.0  0.0147057190454717730  0.0173735972726514094
3498.0  0.0342100494665002960  0.0167769833027500183
3509.0  0.0297689567604369487  0.0164862954581968917
3521.0  0.0280055553706683065  0.0165647440002157295
3533.0  0.0131658833206582428  0.0159926745630723302
3545.0  0.0077884111902741518  0.0155575727164603793
3556.0  0.0010412121800321206  0.0147559039407969775
3568.0  0.0222348114092910977  0.0149338356104725106
3580.0  0.0330497364754829548  0.0144336883261681984
3592.0  0.0153933489588600654  0.0138406369531873154
3604.0  0.0138142752910896532  0.0139430686496035839
3616.0  0.0325453127255729974  0.0141274865118398291
3628.0  0.0581193851988524163  0.0145445136176489635
3640.0  0.0201294975020712488  0.0141005041312903950
3652.0  0.0353743417544357813  0.0134313054155267772
3664.0  0.0441089424744132846  0.0132596569052957202
3677.0  0.0235954488377809364  0.0132654865298467949
3689.0  0.0639110657293510964  0.0135840012049899903
3701.0  0.0493106828392527868  0.0134062227211780051
3714.0  0.0485250760987187210  0.0135052308823175836
3726.0  0.0418127072986732920  0.0139102431470250337
3738.0  0.0438081908079116719  0.0142318381392426661
3751.0  0.0603282643365573093  0.0132755821063981587
3763.0  0.0698093158937802410  0.0127262530004492811
3776.0  0.0568860446148804211  0.0119924507166601652
3788.0  0.0522411048932249836  0.0121010383086398755
3801.0  0.0532640455503453764  0.0120316363234539252
3814.0  0.0383860446602756408  0.0121163082925007503
3826.0  0.0434384164736989695  0.0126140162787852454
3839.0  0.0232853220079700732  0.0121947214378806002
3852.0  0.0426959880407141446  0.0117674630429482913
3865.0  0.0498793761419299292  0.0113507197727944712
3878.0  0.0311523855142378167  0.0112163286078548110
3891.0  0.0513073310584172201  0.0110891060137277859
3904.0  0.0681364868598910572  0.0110947763200199417
3917.0  0.0546763199535696201  0.0108985843583345732
3930.0  0.0706988560183008097  0.0108039567684454149
3943.0  0.0696805256087894148  0.0107101224200557253
3956.0  0.0871348159605575545  0.0106636777924417579
3969.0  0.0627933462810629228  0.0103650024837763192
3982.0  0.0634382980154052090  0.0104003968063360736
3995.0  0.0690650355041598912  0.0102588915759732179
4009.0  0.0829288283439570673  0.0102404065114948453
4022.0  0.0736634672974629950  0.0102044688135147273
4036.0  0.0711459731770845427  0.0100270260714412467
