-10  3500  0.348883     0.0234341
 -9  3500  0.398461     0.0186231
 -8  3500  0.441213     0.016372
 -7  3500  0.475394     0.0157822
 -6  3500  0.499784     0.0158221
 -5  3500  0.513781     0.0158987
 -4  3500  0.517435     0.0158454
 -3  3500  0.511413     0.015707
 -2  3500  0.496913     0.0155745
 -1  3500  0.47552      0.0155012
  0  3500  0.449033     0.0154859
  1  3500  0.419281     0.0154963
  2  3500  0.387957     0.0155011
  3  3500  0.356478     0.0154879
  4  3500  0.325896     0.0154626
  5  3500  0.29687      0.0154382
  6  3500  0.269691     0.0154241
  7  3500  0.244346     0.0154208
  8  3500  0.220627     0.0154229
  9  3500  0.198246     0.0154236
 10  3500  0.17694      0.0154198
 11  3500  0.156556     0.0154127
 12  3500  0.137103     0.0154058
 13  3500  0.118752     0.0154023
 14  3500  0.101808     0.0154031
 15  3500  0.0866431    0.0154063
 16  3500  0.0736188    0.0154087
 17  3500  0.0630035    0.0154078
 18  3500  0.0549058    0.0154043
 19  3500  0.0492345    0.0154027
 20  3500  0.0456922    0.0154109
 21  3500  0.0438033    0.0154365
 22  3500  0.0429716    0.015482
 23  3500  0.0425572    0.0155394
 24  3500  0.0419595    0.0155896
 25  3500  0.0406932    0.0156072
 26  3500  0.0384449    0.0155713
 27  3500  0.0351027    0.0154778
 28  3500  0.0307549    0.0153493
 29  3500  0.0256607    0.0152353
 30  3500  0.0201975    0.0151987
 31  3500  0.0147967    0.0152935
 32  3500  0.0098761    0.0155395
 33  3500  0.005782     0.0159127
 34  3500  0.00274634   0.0163548
 35  3500  0.000865724  0.0167963
 36  3500  0.00010206   0.0171775
 37  3500  0.000302788  0.0174603
 38  3500  0.0012351    0.0176276
 39  3500  0.00262732   0.0176774
 40  3500  0.00421035   0.0176161
 41  3500  0.00575275   0.0174548
 42  3500  0.00708526   0.0172074
 43  3500  0.00811239   0.0168889
 44  3500  0.00881138   0.016515
 45  3500  0.00922056   0.0161178
 46  3500  0.00942054   0.0158014
 47  3500  0.00951226   0.0158574
 48  3500  0.00959567   0.0168826
 49  3500  0.00975223   0.0196714
 50  3500  0.0100332    0.0247923
-10  3510  0.344966     0.0216233
 -9  3510  0.393878     0.0171556
 -8  3510  0.436159     0.0150632
 -7  3510  0.470291     0.014508
 -6  3510  0.495241     0.0145395
 -5  3510  0.510519     0.0146107
 -4  3510  0.516197     0.0145643
 -3  3510  0.512873     0.0144371
 -2  3510  0.501582     0.0143114
 -1  3510  0.483681     0.014238
  0  3510  0.460697     0.0142192
  1  3510  0.434186     0.0142273
  2  3510  0.405591     0.0142331
  3  3510  0.376141     0.0142228
  4  3510  0.346779     0.0141998
  5  3510  0.318145     0.0141758
  6  3510  0.290588     0.0141602
  7  3510  0.26423      0.0141552
  8  3510  0.239037     0.0141565
  9  3510  0.21491      0.0141577
 10  3510  0.191764     0.014155
 11  3510  0.16959      0.0141486
 12  3510  0.148485     0.0141417
 13  3510  0.128659     0.0141377
 14  3510  0.110402     0.0141379
 15  3510  0.0940414    0.0141409
 16  3510  0.0798736    0.0141432
 17  3510  0.0681087    0.0141423
 18  3510  0.0588183    0.0141387
 19  3510  0.0519078    0.0141371
 20  3510  0.0471129    0.0141452
 21  3510  0.0440227    0.0141698
 22  3510  0.0421253    0.0142121
 23  3510  0.0408679    0.0142634
 24  3510  0.0397226    0.0143058
 25  3510  0.0382471    0.0143174
 26  3510  0.0361315    0.0142815
 27  3510  0.0332254    0.0141975
 28  3510  0.0295419    0.0140868
 29  3510  0.0252389    0.0139923
 30  3510  0.0205828    0.0139666
 31  3510  0.0159008    0.0140535
 32  3510  0.0115291    0.0142697
 33  3510  0.0077651    0.0145967
 34  3510  0.00482999   0.014988
 35  3510  0.00284576   0.0153852
 36  3510  0.00182846   0.0157355
 37  3510  0.00169677   0.0160004
 38  3510  0.00229261   0.0161592
 39  3510  0.00340966   0.0162062
 40  3510  0.00482445   0.0161479
 41  3510  0.0063255    0.0159988
 42  3510  0.00773644   0.0157767
 43  3510  0.0089311    0.0154971
 44  3510  0.00983924   0.0151708
 45  3510  0.0104441    0.0148201
 46  3510  0.0107729    0.0145346
 47  3510  0.0108833    0.0145838
 48  3510  0.0108485    0.0155301
 49  3510  0.0107421    0.0181267
 50  3510  0.0106271    0.0229141
-10  3520  0.366479     0.0221608
 -9  3520  0.404248     0.0189143
 -8  3520  0.436847     0.0170698
 -7  3520  0.46364      0.016254
 -6  3520  0.484169     0.0160227
 -5  3520  0.498165     0.0160249
 -4  3520  0.505557     0.0160603
 -3  3520  0.506465     0.0160505
 -2  3520  0.50119      0.0159893
 -1  3520  0.490196     0.0159018
  0  3520  0.47408      0.0158178
  1  3520  0.45355      0.0157567
  2  3520  0.429385     0.0157242
  3  3520  0.402405     0.0157143
  4  3520  0.373439     0.0157157
  5  3520  0.343292     0.0157176
  6  3520  0.31272      0.0157136
  7  3520  0.282411     0.0157025
  8  3520  0.252961     0.0156871
  9  3520  0.224871     0.0156719
 10  3520  0.198534     0.0156604
 11  3520  0.174241     0.015654
 12  3520  0.152179     0.0156517
 13  3520  0.132441     0.015651
 14  3520  0.115036     0.0156495
 15  3520  0.0999009    0.0156462
 16  3520  0.0869109    0.0156422
 17  3520  0.0758965    0.0156405
 18  3520  0.0666547    0.0156448
 19  3520  0.0589617    0.0156575
 20  3520  0.0525849    0.0156788
 21  3520  0.0472925    0.0157051
 22  3520  0.0428632    0.01573
 23  3520  0.039093     0.0157457
 24  3520  0.0358016    0.0157451
 25  3520  0.0328366    0.015725
 26  3520  0.0300764    0.0156879
 27  3520  0.0274315    0.0156431
 28  3520  0.0248444    0.0156061
 29  3520  0.0222878    0.0155957
 30  3520  0.0197618    0.0156302
 31  3520  0.0172895    0.0157224
 32  3520  0.0149122    0.0158762
 33  3520  0.0126832    0.0160845
 34  3520  0.0106618    0.0163308
 35  3520  0.00890675   0.0165929
 36  3520  0.00747089   0.016847
 37  3520  0.00639545   0.0170717
 38  3520  0.00570607   0.0172499
 39  3520  0.00540984   0.0173687
 40  3520  0.00549378   0.0174173
 41  3520  0.00592483   0.0173849
 42  3520  0.00665131   0.0172606
 43  3520  0.00760564   0.0170392
 44  3520  0.00870824   0.0167355
 45  3520  0.00987208   0.0164122
 46  3520  0.0110078    0.0162223
 47  3520  0.0120288    0.0164523
 48  3520  0.0128562    0.017515
 49  3520  0.0134229    0.0198308
 50  3520  0.0136771    0.0236557
-10  3530  0.363721     0.0206325
 -9  3530  0.401625     0.0176242
 -8  3530  0.434613     0.0159054
 -7  3530  0.462104     0.0151327
