flux,fluxerr
0.27085432398827236, 0.004700016436246572
0.30643919435988515, 0.0006860004452532224
0.3383731603560035, 0.0014295088451201754
0.36223772219518274, 0.0008501191988564208
0.3734738894510234, 0.0024131988943242324
0.36892797907213104, 0.0013089556682509276
0.34897944014557153, 0.000856448663660666
0.31970020304716257, 0.000867176106878457
0.29044302544549416, 0.001225748651630042
0.2668126751352072, 0.0021852452427720665
0.24855965442525088, 0.0006305684643534261
0.23251233882587446, 0.0012053568529984036
0.21551486678063678, 0.00022711214244525868
0.1960147944458166, 0.003042239576330021
0.17455026523638562, 0.005676397954097767
0.1530723095052948, 0.005671185642855708
0.1338420802235949, 0.002909740164406498
0.11835937466101418, 0.0007929876949879966
0.1062855795681144, 0.0025679853380777095
0.09548447489064754, 0.0012812473986212514
0.08407337795004133, 0.0010353783255371667
0.0726345838318352, 0.0009268910499400043
0.06358883189455788, 0.0021908500030785646
0.05810027131653184, 0.005707122045060312
0.055163463387137256, 0.007037198345173287
0.05262065396152574, 0.0050319355410440424
0.04824047266217151, 0.0002812217540469646
0.04077361189523893, 0.005011961109476747
0.030671081987221283, 0.008287885742467584
0.019676769247249332, 0.008081689238127025
0.010023366433403616, 0.004350732474296082
0.0036811400112603068, 0.0014932809015415652
0.0016078903871105683, 0.006903030105489631
0.003439134284115343, 0.009554886320179852
0.00793357690922379, 0.008236090982754046
0.013501969494717667, 0.00299045186598863
0.01867126797020296, 0.004865672423987676
0.02248711259288356, 0.013160727101538521
0.024578437109660786, 0.01989997490050269
0.02496674455628094, 0.023604038104709006
0.023906593280894506, 0.023343428899952057
0.021773927042307777, 0.018739539363334803
0.018984569500027453, 0.009960249849745074
0.015928463916964137, 0.0022760231279778708
0.012909494043380099, 0.016751673980055313
0.0101151663594086, 0.0322200960855014
0.007641628210032991, 0.0477278724331269
0.005525286900981488, 0.06260080094807584
0.003765173889815669, 0.07639920276962343
0.0023383179829387, 0.08886995100552621
0.001210110988034053, 0.09990131392363893
0.00034112023881636874, 0.10948366197212779
-0.0003085914883010403, 0.11767706192786172
-0.0007768703347125326, 0.12458564297738363
-0.0010980475085617342, 0.13033805563802614
-0.0013022934335987844, 0.135073119895408
-0.001415472178361158, 0.13892972281125884
0.27777844125240564, 0.004602362100200046
0.3122093300428367, 0.0006696459296031479
0.3432081337923179, 0.0013926787354299644
0.3667729935739314, 0.0008270415011982177
0.3786881214548306, 0.002346298168587318
0.3758834426580777, 0.001271924321278627
0.3584174394802873, 0.0008318790760730671
0.3315025795219071, 0.0008421826139622426
0.3035548186578053, 0.0011904886904744048
0.28018536200961996, 0.0021226066958009984
0.26205202296829994, 0.0006123442007152269
0.24668363916661332, 0.0011708778917875343
0.23051943695850574, 0.00022026430608015348
0.21105624778063606, 0.0029570111620557758
0.18847102385482753, 0.005518808687765731
0.16503358548323285, 0.005514099935114696
0.14362845008269828, 0.0028288000953581786
0.1263246888139566, 0.0007706850034440353
0.11296251090361943, 0.002495802250846159
0.1011295747504962, 0.0012450099462835982
0.0886091843770665, 0.0010060835666859582
0.07603079931720658, 0.000900860001448912
0.06618224072731486, 0.002130425939266835
0.06041843856252417, 0.005552598103188763
0.05758925935690281, 0.006849324121081492
0.05520819082744083, 0.004898906922809953
0.05069942968468143, 0.0002735039041470794
0.042617437542291976, 0.004882149764572997
0.03147471986969964, 0.008075829094817216
0.019276405568046134, 0.007876929762637035
0.008594492990045739, 0.004241425291171902
0.0016989681888237003, 0.001456164755378881
-0.0003079428068003841, 0.006735162904890962
0.0021499417317666428, 0.009327942465797427
0.007632338155958054, 0.00804547185785462
0.0142929045361289, 0.002923336010340683
0.02041876347103636, 0.004761184011642324
0.02489922907336156, 0.012893605371524
0.027304021944554096, 0.01952082433481392
0.02766512353606725, 0.023184225440924813
0.026292186314576062, 0.022958516397777663
0.023641472806976874, 0.018456249688399602
0.020218498204838647, 0.009824973671943816
0.016498000857099238, 0.002249276411113164
0.012849743336845463, 0.016592809570187796
0.009500764747094454, 0.03199462258191756
0.00656584057688918, 0.04751781443798271
0.004086270539154811, 0.06248984178442051
0.0020574062857023076, 0.07646282043861494
0.00044763331376686857, 0.08916973843098713
-0.0007887942044801174, 0.10048252205047808
-0.0017032984701424066, 0.11037503360569124
-0.002347608324447711, 0.11889215684160308
-0.0027705323428700392, 0.12612502036819356
-0.0030161938899251482, 0.13219184116274935
-0.003123240526192406, 0.13722362472939945
-0.003124682222234287, 0.1413538962858223
