flux,fluxerr
0.22911611806453758, 0.013840269071856896
0.24880174752096118, 0.00983959217065292
0.2667006709123168, 0.009148684361123946
0.2812994798021016, 0.0091704913248598
0.29080818807032016, 0.00888281891656956
0.2933426185753566, 0.008685236223480173
0.2874466063070224, 0.008789696319154836
0.2733050495772181, 0.00897264574065299
0.2532561627366919, 0.008889000165583725
0.23052069018928897, 0.008686046094539521
0.20759783454584657, 0.008679551126058501
0.1857151411096995, 0.008892386941417302
0.1654696620739586, 0.009023547485250444
0.14720415545914767, 0.008831489216664023
0.13089076854522588, 0.0086466874682778
0.11600253888001222, 0.00881884878928494
0.10184968387495907, 0.009177322769608084
0.08814594734982176, 0.009204801369828363
0.07503165938763573, 0.009582368423181518
0.06279693435612259, 0.012946524697558092
0.0516594543422966, 0.020076859604128135
0.041721718138866826, 0.029660424314981223
0.0330033622309324, 0.040585904208158614
0.025468490882252583, 0.05211977643640675
0.01904584401256289, 0.0637481784692475
0.013643479242040275, 0.07510287887278001
0.009159278245016672, 0.0859251779811421
0.005488297647279487, 0.09604257429992984
0.0025277557600158302, 0.10535065364787473
0.00018026610953912085, 0.11379803111686809
-0.0016442129268845974, 0.12137366849917118
-0.0030273539883542365, 0.12809627716327637
-0.004042090270472463, 0.13400559726733707
-0.004752694202100867, 0.13915534967593823
-0.005215152815600077, 0.14360765256501576
-0.005477727498924093, 0.1474286965564719
-0.005581616564503663, 0.15068548188183528
-0.005561662476988286, 0.153443436411383
-0.005447063269829596, 0.1557647519056856
-0.005262060929952956, 0.15770729556599486
-0.005026589349664761, 0.15932397351863242
-0.0047568716290603864, 0.16066244142505992
-0.00446596168231336, 0.16176507449602812
-0.00416422874300643, 0.16266912458612293
-0.003859785855052767, 0.1634070056901654
-0.0035588650694662566, 0.1640066610825163
-0.003266143069049536, 0.16449197561257142
-0.0029850214860977623, 0.16488320540028475
-0.0027178663943043507, 0.16519740448495335
-0.002466211445043588, 0.1654488339976477
-0.0022309289547940417, 0.16564934428635195
-0.0020123729902188727, 0.16580872425913193
-0.0018104981808709716, 0.165935015160202
-0.0016249576459651388, 0.16603478818913614
-0.0014551830717087378, 0.1661133869410027
-0.0013004496334562896, 0.16617513670227368
-0.0011599281316618422, 0.16622352329013224
0.23063639832336627, 0.014996701969459923
0.2513454841416313, 0.010913268784664124
0.2704255118505158, 0.010085145281236161
0.2863617204182243, 0.010070809806445263
0.2973505936183496, 0.009809729427209174
0.3014738489478576, 0.009618742955277409
0.29720275994699186, 0.009707526370692799
0.2845771704934959, 0.00987430647323257
0.26572327940669216, 0.009797330104474032
0.24367743998120178, 0.009607918622242823
0.22089118494862894, 0.009603194030220955
0.19867919252861027, 0.009803580799089932
0.17773337624074745, 0.009922495369331515
0.15844103753049857, 0.009743395667047915
0.14080463627863832, 0.009578046337154075
0.12435646080525156, 0.009746549301099552
0.10849845548329393, 0.010076008106727432
0.09304347599758866, 0.010125694141130242
0.0782226003429172, 0.010635945578187858
0.06439830496827932, 0.014092710025103618
0.05183484201256958, 0.021272772436244532
0.040658339066991185, 0.03095623971757927
0.03089571416784685, 0.04203291386147657
0.022507208016831412, 0.0537547319701318
0.015410440021193475, 0.06559710835683134
0.009497958956773198, 0.07718406299857412
0.004649831669033467, 0.08825061695888492
0.0007424742028237022, 0.09861878993003871
-0.0023453385425726493, 0.10817928415731448
-0.004728560318475713, 0.11687640533966943
-0.006513500586134329, 0.12469541080963138
-0.007796564352384575, 0.13165194017728235
-0.008663780326364928, 0.13778330042987907
-0.00919087266937759, 0.1431413988050312
-0.009443693470056252, 0.14778711888135532
-0.009478880845432294, 0.15178593936020132
-0.009344644255556356, 0.1552046048683783
-0.009081606619787753, 0.15810867280339053
-0.008723654038320315, 0.16056077781872574
-0.008298759859065526, 0.16261947428098125
-0.007829761677894448, 0.16433853567897325
-0.007335078557191695, 0.16576660773060334
-0.006829362030514293, 0.16694712835909792
-0.006324078906729152, 0.16791844257265612
-0.005828026945353062, 0.1687140535061214
-0.005347786495537573, 0.16936296248527866
-0.004888112444523817, 0.1698900610199879
-0.0044522715153328925, 0.17031654621560044
-0.004042330246817331, 0.17066033832194746
-0.0036593990025659724, 0.1709364851330238
-0.0033038371792175254, 0.1711575428305754
-0.0029754244870605785, 0.17133392675598658
-0.0026735028060517344, 0.1714742286223383
-0.002397092714532799, 0.17158549896533493
-0.002144988371471696, 0.17167349529626383
-0.0019158340235825248, 0.17174289757319292
-0.0017081850178514524, 0.1717974933496068
0.22778843839695123, 0.015446915487630214
0.24982070846838858, 0.011271217889393769
0.2704707194729113, 0.010409082699062345
0.28820442841981864, 0.01038939855592434
0.30116159219177574, 0.010126318467937151
0.30730723068127686, 0.009932547943598165
0.3049366576265839, 0.010021100445753531
0.2939109069487386, 0.010189059911831447
0.27622803044535543, 0.010111347021553772
0.2548633616952703, 0.009919951235565714
0.2322820911219993, 0.009915358016995692
0.20986614134465884, 0.01011806753747247
0.1883738085026644, 0.010237854020069019
0.16823206523165304, 0.01005693445414876
0.14946599952223716, 0.009890786639828276
0.13162936057162467, 0.010062014818308063
0.11416738696053302, 0.01039446283211435
0.09697795165975286, 0.01044842405800341
0.08040396066167131, 0.010985813986158732
0.06491297925085009, 0.014523618650416912
0.050841657075870114, 0.02185304845983898
0.03835535106735488, 0.03174137405532172
0.027496557347165575, 0.04305685175987261
0.01822504870531572, 0.055034819445710904
0.010447553924306414, 0.06713892431555343
0.004039411935988871, 0.07898474347824075
-0.0011398940754137868, 0.09030125555844887
-0.005235836210541373, 0.10090627459057981
-0.008391419936265522, 0.11068774000276067
-0.010742347117506998, 0.11958833199393942
-0.012414076227828728, 0.12759257007754343
-0.013520253466507983, 0.1347160360122771
-0.014162114800327105, 0.1409964859527972
-0.01442855733216829, 0.1464866404397701
-0.014396654717310867, 0.1512484438839441
-0.014132450267159894, 0.15534858962269235
-0.013691906617751584, 0.1588551167367224
-0.013121925355466338, 0.16183489974175416
-0.012461376133636043, 0.1643518700954294
-0.01174209444161756, 0.1664658274568119
-0.01098982177216555, 0.16823171755128932
-0.010225072631643234, 0.16969927152121989
-0.009463920560328656, 0.1709129183180508
-0.00871870078892939, 0.17191189678663912
-0.007998630907743248, 0.17273050753022193
-0.007310353398022065, 0.17339845643920404
-0.0066584054044066514, 0.1739412519848611
-0.006045621969083484, 0.17438062711476918
-0.0054734792983999825, 0.17473496395012453
-0.004942384639553245, 0.17501970559451394
-0.004451919120322239, 0.1752477443425359
-0.004001039531726192, 0.1754297795510037
-0.003588244573038286, 0.17557464153174215
-0.003211710574891871, 0.17568958016763667
-0.002869401200555977, 0.17578051866229188
-0.002559155119346386, 0.17585227402078332
-0.0022787551637880156, 0.1759087466273474
0.22029301116650216, 0.01525120079698624
0.2438778361359137, 0.010979052876922926
0.266439264206654, 0.01017396794827603
0.286419377420797, 0.010178091814051255
0.30187052528134284, 0.009888936191531467
0.3105649693555474, 0.009683398124305038
0.3105131444016311, 0.009785271489018206
0.30133932889628784, 0.009969964300645123
0.28495664908775126, 0.009885292263820438
0.2643660651370243, 0.009678051289863253
0.24209848857169142, 0.009672151498976059
0.2196026795646231, 0.009890469970045525
0.1976987477267602, 0.0100222978270204
0.17686310795682414, 0.009826201903521965
0.15714273157515546, 0.009641451203290139
0.13807755720565254, 0.009821696122653328
0.11910814675731876, 0.010184472750520642
0.10020316898020712, 0.010224821594965464
0.08183812506293722, 0.010696237235375815
0.06461770323706452, 0.014301149651538793
0.048975534730003364, 0.021862973342711936
0.03513021918561043, 0.03204560431027825
0.02314649341633089, 0.0436743128195319
0.012985561269821255, 0.05596566424160393
0.004542228750520707, 0.0683707064630344
-0.0023280638441129514, 0.08049608657484039
-0.0077898968117877465, 0.09206502961096236
-0.012014331986952845, 0.1028923004277728
-0.015169721258663739, 0.11286494658679172
-0.017415736971139236, 0.12192637032016694
-0.018899759886615814, 0.1300629401088939
-0.01975496503111945, 0.13729280514011605
-0.020099605408725102, 0.14365668123620878
-0.020037117660403565, 0.14921039132547476
-0.019656769766159803, 0.15401894244699874
-0.019034644826674357, 0.15815192442874138
-0.018234811572784195, 0.16168002569449239
-0.017310575316693347, 0.16467247751621347
-0.0163057355713223, 0.16719525709211172
-0.015255800889663216, 0.1693099001400904
-0.014189129479240281, 0.1710727938764741
-0.013127977293730162, 0.17253484043577608
-0.012089444742984635, 0.17374139849018921
-0.011086319791075463, 0.17473242681341972
-0.010127819727008408, 0.1755427677291678
-0.009220236834740202, 0.17620252081226392
-0.008367494974278003, 0.17673746794633496
-0.007571625032971509, 0.17716951999122924
-0.006833167558393312, 0.17751716299735806
-0.00615151082489968, 0.17779588825255216
-0.005525172252366684, 0.1780185955950853
-0.004952030589372249, 0.1781959635118618
-0.00442951566850096, 0.17833678270111378
-0.003954761891778715, 0.17844825214925028
-0.003524730946908126, 0.1785362384809289
-0.0031363086154004797, 0.17860550051058383
-0.0027863799284114396, 0.17865988166220312
0.20880529620971822, 0.014509562371704239
0.23393374431888603, 0.010143911652079838
0.2585056768070892, 0.009476220542083325
0.28095739290138294, 0.009521778888010429
0.2992485419805166, 0.009184291197046782
0.31090374826898776, 0.008963086586410757
0.3135488957663553, 0.009088934507105092
0.3065027795900359, 0.009301257597540772
0.29160581313361655, 0.00920397596362162
0.27193605392016, 0.00897132560470622
0.25012191027433145, 0.008962958880378579
0.22767967370805403, 0.009205594435528243
0.20550086969184786, 0.009359236367771367
0.18413926500206051, 0.009139158331033933
0.1636773045876941, 0.008922146436258924
0.1436099391055028, 0.009113422391467502
0.12331972977448565, 0.009530218426031946
0.10282290153654124, 0.00954876548616507
0.08273887833542844, 0.009873807127267686
0.0638332574239628, 0.013529260095715307
0.046655334013257915, 0.021373567211605507
0.031487348496964634, 0.03189020116638728
0.018421058338277955, 0.04385544092231538
0.00742037851092722, 0.05647063975744325
-0.0016325662589489669, 0.0691757908255789
-0.008904046681456399, 0.08156923991548352
-0.014584929951371594, 0.09336911899935452
-0.018874101047013127, 0.10438813737877363
-0.021967268674986853, 0.1145137746595185
-0.02404974421854021, 0.12369169944739546
-0.025292113922832878, 0.13191176447388897
-0.0258479834967998, 0.13919629858391855
-0.025853175626582594, 0.1455904794991454
-0.025425916776567234, 0.1511545660289711
-0.024667669809006434, 0.15595775886596988
-0.023664361095207323, 0.16007345946883864
