-20.0000000000000000000000	0.1000000000000000055511	3.0000000000000000000000	0.2000000000000000111022	0.8000000000000000444089	0.6999999999999999555911	0.1499999999999999944489	-24458.772884	-24458.772884	0.400000	1.000000
-20.0681533036073247444619	0.1141814388476740937950	3.0676381983591070046202	0.1363338945064319351896	0.7927293729285214141100	0.6742599202572767680408	0.1904391489995644892730	-21709.845744	-21709.845744	0.400000	1.000000
-20.0690809171439212832411	0.1137672268596860158940	3.0668456898404037325179	0.1427729979561656037390	0.7898352498811290756109	0.6911597656948763601648	0.2075693458153404225008	-20322.094349	-20322.094349	0.400000	1.000000
-20.0738357465235637278056	0.1126211926279422209651	3.0938371756801181788887	0.1460383861947800732128	0.7901527617918242540895	0.6982993230308093268732	0.2467322887826089439223	-18601.017840	-18601.017840	0.400000	1.000000
-20.0973664183663913718192	0.1178967695341675697707	3.0851120806649898753449	0.1382311351689865797088	0.7906108277236952863731	0.7085031525644213123982	0.2666982869181558357674	-17715.515923	-17715.515923	0.400000	1.000000
-20.1346062208143017357997	0.1235730649017969390302	3.0880360679561733583398	0.1350743180295418677250	0.8188295362849300484953	0.7242797663498523608183	0.2881683217171419064684	-16852.840074	-16852.840074	0.400000	1.000000
-20.1415813290102398980252	0.1393392642624010080432	3.0808774136695231682381	0.1286768033400138011579	0.8124773938467589884382	0.7277635372463706620039	0.3014572975324001924413	-16526.182378	-16526.182378	0.400000	1.000000
-20.1598551798118066358256	0.1470021099757067850611	3.0691759581542785717545	0.1314009403477591764187	0.8021040925885852823640	0.7520028723900568090599	0.3048660695245773433193	-16118.374466	-16118.374466	0.400000	1.000000
-20.1809127196059243658510	0.1437550851998057044323	3.0522646517099696339415	0.1163676286295989015240	0.4769872521782866359175	0.7805391937660383083752	0.3268718592163020741914	-15340.322054	-15340.322054	0.400000	1.000000
-20.1897161117088259629782	0.1497931791647500177067	3.0523261695467094334333	0.3195723319628847591822	0.4619428921475987048773	0.7772494059889145656683	0.3699086557631220406606	-14878.290774	-14878.290774	0.400000	1.000000
-20.1744003376554843498525	0.1604632310256770000301	3.0473585979827757519445	0.3186109456533968709024	0.4300066446536095488007	0.7877496238375757409145	0.3822518009532963612074	-14749.439921	-14749.439921	0.400000	1.000000
-20.2104395998409813728358	0.1552263795662529866082	3.0565444634868716988763	0.3154013776554968617738	0.2120838519025240731519	0.8042043926182614876907	0.4069805483956951408508	-14461.155975	-14461.155975	0.400000	1.000000
-20.1975603531187388739454	0.1530140259581757866680	3.0600495761661039573198	0.3229301541998789715215	0.2073640501186601314831	0.8115907119117672374742	0.4065477056654897558552	-14455.303227	-14455.303227	0.400000	1.000000
-20.2303664800962970105047	0.1603577071368666728812	3.0257119695142846715896	0.3336971399626939005501	0.2131621863246353498766	0.8233046325917174890208	0.4293094691741142776564	-14303.085695	-14303.085695	0.400000	1.000000
-20.2412992793300645644194	0.1746142991057584026304	3.0380924058756204608756	0.3372993570267337481994	0.2079029606505296556840	0.8363211630281451869351	0.4458194431860170170445	-14220.765687	-14220.765687	0.400000	1.000000
-20.2267626904516539809720	0.1523136104006199975647	3.0198255176381940678709	0.3234619353681268405509	0.1978561035005962087663	0.8487651183059399251363	0.4588448224817483489524	-14167.032094	-14167.032094	0.400000	1.000000
-20.2351077963088918920675	0.1342147358600119522176	3.0209656903700725649742	0.3259507806005479957356	0.1974882959436055074320	0.8488264334379409525866	0.4679669422096598419003	-14129.794059	-14129.794059	0.400000	1.000000
